transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
57,102420,17.04,30.18,0.72,1260,0.8956349206349208
58,103760,16.85,30.61,0.72,1340,0.9513731343283581
59,105020,16.83,30.54,0.72,1260,0.8861746031746035
60,106240,16.81,30.77,0.72,1220,0.8545737704918033
61,107400,16.88,31.02,0.72,1160,0.813646551724138
62,108530,16.97,31.43,0.72,1130,0.785353982300885
63,109650,16.99,31.81,0.72,1120,0.7743749999999999
64,110690,17.0,32.06,0.72,1040,0.7205480769230769
65,111710,19.51,28.58,0.72,1020,0.7041078431372549
66,112720,24.73,22.42,0.72,1010,0.6896138613861386
67,113820,25.64,21.77,0.72,1100,0.7502545454545454
68,114870,26.33,21.25,0.72,1050,0.7165428571428573
69,115900,27.18,20.46,0.72,1030,0.7499029126213591
70,116830,27.78,20.29,0.72,930,0.6827204301075269
71,117780,28.86,19.59,0.72,950,0.6973263157894736
72,118760,26.75,21.66,0.72,980,0.7189897959183673
73,119740,18.88,32.72,0.72,980,0.8161020408163265
74,120610,18.44,33.67,0.72,870,0.7265632183908045
75,121370,19.46,31.63,0.72,760,0.6362763157894736
76,122200,19.9,31.32,0.72,830,0.6937228915662651
77,122950,19.81,32.32,0.72,750,0.6558933333333333
78,123810,19.88,32.35,0.72,860,0.7526162790697671
79,124650,19.71,32.86,0.72,840,0.7351190476190477
80,125510,19.74,33.09,0.72,860,0.7527674418604648
81,126200,19.4,34.02,0.72,690,0.6132753623188406
82,127090,19.07,34.54,0.72,890,0.7959887640449439
83,127910,18.78,34.92,0.72,820,0.7343048780487804
84,128780,18.66,35.08,0.72,870,0.7786321839080459
85,129640,18.85,34.95,0.72,860,0.7684418604651164
86,130590,19.19,34.81,0.72,950,0.8393684210526315
87,131620,19.33,35.47,0.72,1030,0.9092038834951456
88,132530,19.35,35.75,0.72,910,0.8046153846153847
89,133500,19.15,36.54,0.72,970,0.8461030927835052
90,134460,19.16,37.51,0.72,960,0.8286250000000001
91,135360,19.11,38.49,0.72,900,0.7785333333333333
92,136460,18.99,39.33,0.72,1100,0.9483272727272726
93,137500,18.9,39.87,0.72,1040,0.8783653846153846
94,138440,19.19,39.33,0.72,940,0.7929361702127661
95,139400,19.09,39.6,0.72,960,0.8096770833333334
96,140500,19.62,38.52,0.72,1100,0.9218363636363636
97,141500,19.75,38.53,0.72,1000,0.82301
98,142660,19.94,38.4,0.72,1160,0.9524137931034484
99,143870,20.59,37.41,0.72,1210,0.9927272727272727
100,145080,21.85,35.44,0.72,1210,0.9810330578512396
101,146310,22.32,35.23,0.72,1230,0.9967723577235773
102,147560,22.5,35.08,0.72,1250,1.0125359999999997
103,148780,22.22,35.49,0.72,1220,0.9644426229508196
104,150000,21.75,36.61,0.72,1220,0.9645000000000001
105,151290,20.82,38.5,0.72,1290,1.0171085271317828
106,152690,22.68,35.21,0.72,1400,1.0908642857142858
107,154010,22.46,35.53,0.72,1320,1.0293409090909091
108,155390,22.01,35.51,0.72,1380,1.0753188405797098
109,156850,21.53,35.99,0.72,1460,1.136417808219178
110,158220,21.22,36.34,0.72,1370,1.0675328467153284
111,159600,20.96,36.75,0.72,1380,1.0753768115942028
112,160990,20.7,36.96,0.72,1390,1.0834964028776979
113,162310,20.37,37.44,0.72,1320,1.0295984848484847
114,163660,20.06,38.12,0.72,1350,1.0522666666666667
115,165090,19.74,38.46,0.72,1430,1.1137902097902097
116,166480,19.49,38.82,0.72,1390,1.0949424460431656
117,167890,19.34,38.97,0.72,1410,1.1122695035460994
118,169450,19.15,39.22,0.72,1560,1.2285512820512818
119,170930,18.64,40.5,0.72,1480,1.166668918918919
120,172270,18.32,41.27,0.72,1340,1.0581940298507464
121,173170,18.15,41.55,0.72,900,0.7210222222222221
122,174180,17.88,42.15,0.72,1010,0.811138613861386
123,175310,17.66,42.6,0.72,1130,0.9059380530973451
124,176650,17.47,43.31,0.72,1340,1.0713358208955224
125,178000,17.24,43.82,0.72,1350,1.0792518518518521
126,179330,17.0,43.66,0.72,1330,1.06384962406015
127,180550,16.89,43.36,0.72,1220,0.9769999999999999
128,181900,16.81,43.28,0.72,1350,1.0791703703703703
129,183180,16.7,43.37,0.72,1280,1.0241093749999999
130,184470,16.59,43.37,0.72,1290,1.0320852713178295
131,185880,16.48,43.25,0.72,1410,1.1265957446808512
132,187130,16.35,43.41,0.72,1250,1.000312
133,188520,16.17,43.8,0.72,1390,1.0968561151079135
134,189900,15.99,44.02,0.72,1380,1.0895869565217389
135,191280,15.8,44.1,0.72,1380,1.0815434782608695
136,192800,15.84,44.2,0.72,1520,1.1827105263157893
137,194270,15.85,44.26,0.72,1470,1.1446462585034014
138,195680,15.67,44.37,0.72,1410,1.0843475177304962
139,197010,15.69,44.18,0.72,1330,1.023751879699248
140,198440,21.99,31.57,0.72,1430,1.084216783216783
141,199870,23.82,29.33,0.72,1430,1.070937062937063
142,201220,24.44,27.86,0.72,1350,1.0119777777777776
143,202630,25.58,26.3,0.72,1410,1.0824539007092195
144,203890,26.86,25.09,0.72,1260,0.9705079365079367
145,205210,27.61,24.28,0.72,1320,1.0179166666666664
146,206510,22.34,32.42,0.72,1300,1.0657692307692308
147,207570,18.99,38.39,0.72,1060,0.872066037735849
148,208840,19.06,37.53,0.72,1270,1.0458425196850398
149,209880,20.34,34.95,0.72,1040,0.8971826923076924
150,211100,19.45,37.3,0.72,1220,1.0498360655737704
151,212090,19.54,37.49,0.72,990,0.8547373737373737
152,213240,19.5,37.52,0.72,1150,1.0115652173913043
153,214140,19.51,37.65,0.72,900,0.7961111111111111
154,215240,19.39,37.82,0.72,1100,0.9696545454545454
155,216090,19.25,37.72,0.72,850,0.7528117647058823
156,217150,19.61,38.31,0.72,1060,0.9355
157,218100,19.73,38.77,0.72,950,0.8395789473684211
158,219300,19.82,39.14,0.72,1200,1.0565166666666665
159,220250,20.09,38.98,0.72,950,0.8229368421052634
160,221380,20.52,38.8,0.72,1130,0.973787610619469
161,222320,21.29,37.61,0.72,940,0.8125531914893619
162,223510,21.81,36.95,0.72,1190,1.0191008403361346
163,224450,22.24,37.3,0.72,940,0.8029148936170213
164,225630,22.78,37.28,0.72,1180,1.0042711864406777
165,226730,23.09,36.66,0.72,1100,0.9370272727272727
166,227770,23.03,36.48,0.72,1040,0.8661538461538462
167,229000,23.23,36.12,0.72,1230,1.0216260162601627
168,230120,23.22,36.03,0.72,1120,0.931544642857143
169,231390,22.93,36.34,0.72,1270,1.0540866141732286
170,232520,22.78,36.59,0.72,1130,0.9396814159292036
171,233760,22.12,37.64,0.72,1240,1.0295806451612903
172,235060,21.57,38.49,0.72,1300,1.078676923076923
173,236150,20.74,40.31,0.72,1090,0.9069174311926607
174,237390,19.22,43.07,0.72,1240,1.029491935483871
175,238640,22.01,36.48,0.72,1250,1.037832
176,240020,22.29,36.01,0.72,1380,1.1440942028985506
177,241160,21.45,37.69,0.72,1140,0.947938596491228
178,242480,20.63,38.99,0.72,1320,1.0950454545454544
179,243670,20.31,39.65,0.72,1190,0.9887310924369748
180,245110,20.19,39.78,0.72,1440,1.192951388888889
181,246370,20.03,39.96,0.72,1260,1.046126984126984
182,247730,19.87,40.12,0.72,1360,1.128095588235294
183,249010,19.81,40.22,0.72,1280,1.07221875
184,250380,19.73,40.27,0.72,1370,1.1496204379562045
185,251660,19.69,40.24,0.72,1280,1.0750703125
186,252950,19.6,40.3,0.72,1290,1.0832635658914727
187,254230,19.56,40.3,0.72,1280,1.0753125
188,255420,19.39,40.47,0.72,1190,1.0005798319327728
189,256790,19.33,40.56,0.72,1370,1.1495328467153285
190,257910,19.25,40.57,0.72,1120,0.9428035714285715
191,259180,19.09,40.85,0.72,1270,1.0670944881889763
192,260420,19.04,40.86,0.72,1240,1.0422661290322583
193,261760,18.94,40.94,0.72,1340,1.124582089552239
194,262980,18.87,41.01,0.72,1220,1.0254590163934425
195,264090,18.76,41.14,0.72,1110,0.9343243243243242
196,265450,18.63,41.22,0.72,1360,1.1412573529411763
197,266890,18.49,41.3,0.72,1440,1.2074999999999998
198,268210,18.44,41.18,0.72,1320,1.1081363636363637
199,269520,18.25,41.38,0.72,1310,1.1001221374045802
200,270930,18.08,41.36,0.72,1410,1.170404255319149
201,272250,17.91,41.32,0.72,1320,1.0953030303030304
202,273600,17.71,41.5,0.72,1350,1.1195259259259258
203,274820,17.58,41.59,0.72,1220,1.0133688524590165
204,276130,17.59,41.59,0.72,1310,1.0867251908396947
205,277610,17.56,41.5,0.72,1480,1.2398716216216215
206,279060,17.49,41.63,0.72,1450,1.2299241379310344
207,280440,17.6,41.58,0.72,1380,1.1715652173913047
208,281900,17.6,41.64,0.72,1460,1.265513698630137
209,283310,17.62,41.57,0.72,1410,1.2241985815602836
210,284820,24.15,29.87,0.72,1510,1.3172913907284771
211,286200,26.55,27.3,0.72,1380,1.2123115942028984
212,287530,27.66,25.89,0.72,1330,1.1693533834586467
213,288890,28.61,24.69,0.72,1360,1.2547205882352939
214,290090,21.1,36.92,0.72,1200,1.1163333333333332
215,291200,18.45,42.16,0.72,1110,1.0340000000000003
216,292270,18.56,42.01,0.72,1070,1.0341962616822429
217,293450,19.37,40.83,0.72,1180,1.1451864406779662
218,294560,19.17,41.89,0.72,1110,1.07809009009009
219,295740,19.28,42.42,0.72,1180,1.1534067796610168
220,296870,19.2,43.06,0.72,1130,1.1083628318584071
221,298070,19.24,43.35,0.72,1200,1.1759833333333334
222,299280,19.03,44.12,0.72,1210,1.1702727272727274
223,300510,19.26,43.87,0.72,1230,1.1807154471544714
224,301610,19.33,44.08,0.72,1100,1.0578909090909092
225,302650,19.37,44.4,0.72,1040,1.001048076923077
226,303710,19.34,44.63,0.72,1060,1.0198490566037735
227,304720,19.34,44.67,0.72,1010,0.9727227722772276
228,305710,19.23,44.97,0.72,990,0.9536262626262625
229,306670,19.77,44.09,0.72,960,0.9166770833333334
230,307630,19.91,44.08,0.72,960,0.9155937500000001
231,308650,20.8,42.18,0.72,1020,0.9720294117647058
232,309560,21.43,41.3,0.72,910,0.8688241758241758
233,310680,22.01,41.56,0.72,1120,1.054419642857143
234,311640,22.42,39.98,0.72,960,0.9061666666666668
235,312780,22.57,39.72,0.72,1140,1.0729736842105266
236,313950,22.92,39.0,0.72,1170,1.1006324786324788
237,315150,23.48,38.17,0.72,1200,1.1286416666666668
238,316410,23.13,39.07,0.72,1260,1.1841111111111113
239,317750,23.53,38.36,0.72,1340,1.2577761194029848
240,318980,23.8,38.14,0.72,1230,1.1563252032520324
241,320280,23.7,38.43,0.72,1300,1.2211384615384615
242,321570,23.34,39.24,0.72,1290,1.2241317829457363
243,322970,22.51,40.62,0.72,1400,1.3272785714285715
244,324430,22.62,40.06,0.72,1460,1.3905479452054796
245,325900,22.47,39.58,0.72,1470,1.4065238095238095
246,327310,22.1,40.73,0.72,1410,1.3505319148936168
247,328690,21.95,40.52,0.72,1380,1.3222753623188408
248,330150,21.69,40.61,0.72,1460,1.397068493150685
249,331430,21.47,41.15,0.72,1280,1.2279609375
250,332750,21.27,41.3,0.72,1320,1.265287878787879
251,334030,20.95,41.88,0.72,1280,1.22784375
252,335330,20.67,41.9,0.72,1300,1.2382
253,336620,20.55,42.11,0.72,1290,1.2245891472868218
254,337850,20.43,42.2,0.72,1230,1.168447154471545
255,339110,20.24,42.25,0.72,1260,1.1864126984126986
256,340430,20.1,42.46,0.72,1320,1.2394696969696968
257,341710,20.05,42.44,0.72,1280,1.2024921875
258,342960,19.97,42.52,0.72,1250,1.16304
259,344190,19.85,42.58,0.72,1230,1.1441869918699186
260,345380,19.69,42.72,0.71,1190,1.107487394957983
261,346670,19.48,43.17,0.71,1290,1.2113565891472866
262,347980,19.22,43.52,0.71,1310,1.2303664122137405
263,349400,19.03,43.81,0.71,1420,1.3313591549295776
264,350850,18.79,44.08,0.71,1450,1.3596068965517243
265,352140,18.72,44.18,0.71,1290,1.2114573643410853
266,353480,18.59,44.43,0.71,1340,1.2681716417910447
267,354820,18.52,44.51,0.71,1340,1.2709626865671642
268,356150,18.43,44.65,0.71,1330,1.261932330827068
269,357410,18.28,44.9,0.71,1260,1.2203888888888892
270,358690,18.24,44.76,0.71,1280,1.2403906249999999
271,359910,18.17,44.85,0.71,1220,1.1831229508196721
272,361130,18.1,45.01,0.71,1220,1.1953852459016394
273,362360,18.04,45.02,0.71,1230,1.2048130081300814
274,363510,17.95,45.21,0.71,1150,1.1279304347826087
275,364650,17.86,45.24,0.71,1140,1.1522543859649121
276,365620,17.79,45.44,0.71,970,0.9830824742268041
277,366580,17.74,45.51,0.71,960,0.9731875000000001
278,367560,17.66,45.7,0.71,980,1.010612244897959
279,368430,17.57,45.84,0.71,870,0.9095632183908046
280,369290,17.52,45.9,0.71,860,0.8993255813953488
281,370070,17.47,45.98,0.71,780,0.8168717948717948
282,370860,17.52,45.69,0.71,790,0.8300126582278482
283,371800,17.47,45.89,0.71,940,1.0002446808510637
284,372560,17.49,45.81,0.71,760,0.8115263157894737
285,373340,17.55,45.62,0.71,780,0.8326538461538463
286,374220,17.74,45.37,0.71,880,0.9374090909090909
287,375090,18.02,45.61,0.71,870,0.9268735632183907
288,375970,18.39,45.11,0.71,880,0.9373750000000001
289,376910,18.75,44.45,0.71,940,1.0001702127659575
290,377880,19.16,43.94,0.71,970,1.0312474226804125
291,378800,19.55,43.32,0.71,920,0.9521630434782608
292,379770,19.73,43.32,0.71,970,1.0025463917525772
293,380670,20.24,42.35,0.71,900,0.9313111111111112
294,381620,20.72,41.63,0.71,950,0.9793999999999999
295,382440,21.2,40.84,0.71,820,0.8089878048780488
296,383320,21.58,40.37,0.71,880,0.8670795454545454
297,384150,21.87,39.94,0.71,830,0.8186746987951807
298,385050,22.14,39.61,0.71,900,0.8864888888888889
299,385970,22.45,39.2,0.71,920,0.8520978260869566
300,386920,22.77,38.76,0.71,950,0.8780315789473683
301,388070,23.13,38.19,0.71,1150,1.059591304347826
302,389230,23.39,37.91,0.71,1160,1.0896637931034485
303,390380,23.6,37.54,0.71,1150,1.093878260869565
304,391500,23.67,37.47,0.71,1120,1.0657767857142857
305,392590,24.18,36.68,0.71,1090,1.0519541284403668
306,393600,24.41,36.66,0.71,1010,1.0030693069306933
307,394510,24.87,36.01,0.71,910,0.9052967032967032
308,395370,25.46,35.06,0.71,860,0.8563720930232557
309,396270,25.6,35.0,0.71,900,0.9002
310,397130,26.33,33.68,0.71,860,0.8649883720930233
311,397960,26.66,33.04,0.7,830,0.8353373493975904
312,398880,27.27,32.13,0.7,920,0.9242608695652175
313,399900,27.85,31.26,0.7,1020,1.0177450980392158
314,400970,28.32,30.67,0.7,1070,1.061588785046729
315,401920,28.51,30.32,0.7,950,0.9443789473684213
316,402900,28.64,30.17,0.7,980,0.9735816326530613
317,403740,27.69,31.67,0.7,840,0.814595238095238
318,404670,27.95,31.24,0.7,930,0.8969569892473116
319,405590,28.43,30.7,0.7,920,0.8874347826086956
320,406590,28.38,30.69,0.7,1000,0.9632099999999999
321,407580,27.85,31.7,0.7,990,0.9254747474747475
322,408590,27.45,32.25,0.7,1010,0.9425742574257425
323,409790,26.25,34.26,0.7,1200,1.1168833333333332
324,410990,25.09,36.45,0.7,1200,1.0989916666666666
325,412270,24.31,37.61,0.7,1280,1.16478125
326,413610,23.87,38.27,0.7,1340,1.2184328358208956
327,414770,23.45,39.42,0.7,1160,1.0468189655172413
328,415990,23.09,40.23,0.7,1220,1.0989098360655738
329,417250,22.86,40.97,0.7,1260,1.1342619047619045
330,418530,22.61,41.45,0.7,1280,1.1401796875
331,419780,22.41,41.51,0.7,1250,1.11304
332,421100,22.24,41.68,0.69,1320,1.174378787878788
333,422420,22.05,42.08,0.69,1320,1.1743484848484846
334,423690,21.83,42.11,0.69,1270,1.1305275590551183
335,424740,21.73,42.22,0.69,1050,0.9374095238095237
336,425780,21.62,42.28,0.69,1040,0.9286826923076922
337,426820,21.44,42.42,0.68,1040,0.9286923076923078
338,427960,21.18,43.03,0.68,1140,1.0164210526315791
339,429030,20.99,43.37,0.68,1070,0.9550560747663552
340,430240,20.82,43.56,0.68,1210,1.07799173553719
341,431450,20.68,43.69,0.68,1210,1.0778842975206613
342,432350,20.57,43.83,0.68,900,0.8054999999999998
343,433380,20.5,43.91,0.68,1030,0.9198446601941748
344,434380,20.43,43.88,0.68,1000,0.89345
345,435320,20.4,43.73,0.68,940,0.8407127659574467
346,436430,20.31,43.74,0.68,1110,1.0004504504504503
347,437520,20.23,43.69,0.68,1090,0.9834311926605505
348,438700,20.14,43.63,0.68,1180,1.0632881355932204
349,439880,20.07,43.52,0.68,1180,1.063262711864407
350,441010,19.99,43.49,0.68,1130,1.0188849557522124
351,442100,19.94,43.45,0.68,1090,0.9834036697247704
352,443120,19.88,43.42,0.68,1020,0.9267549019607844
353,444160,19.76,43.49,0.67,1040,0.9493653846153848
354,445200,19.71,43.49,0.67,1040,0.9494134615384616
355,446220,19.66,43.47,0.67,1020,0.9314313725490196
356,447260,19.59,43.46,0.67,1040,0.9594423076923079
357,448340,19.52,43.51,0.67,1080,0.9960555555555558
358,449450,19.46,43.49,0.67,1110,1.0231981981981986
359,450520,19.4,43.45,0.67,1070,0.9948411214953271
360,451610,19.3,43.52,0.67,1090,1.0158899082568806
361,452660,19.25,43.52,0.67,1050,0.9791523809523811
362,453560,19.19,43.52,0.67,900,0.8414888888888888
363,454400,19.11,43.59,0.67,840,0.8031428571428572
364,455250,19.07,43.61,0.67,850,0.8125411764705884
365,456070,19.01,43.65,0.67,820,0.7843902439024392
366,457060,19.02,43.62,0.67,990,0.943959595959596
367,458130,18.97,43.89,0.67,1070,1.0189439252336447
368,459220,19.05,43.85,0.67,1090,1.0376330275229355
369,460250,19.09,44.07,0.67,1030,0.9814077669902913
370,461360,19.27,43.89,0.67,1110,1.0395945945945946
371,462480,19.63,43.52,0.67,1120,1.0434821428571428
372,463580,19.99,43.19,0.67,1100,1.025109090909091
373,464620,20.3,43.09,0.67,1040,0.9579615384615384
374,465770,20.74,42.67,0.67,1150,1.0366869565217394
375,466950,21.18,42.32,0.67,1180,1.0633305084745759
376,468140,21.62,41.91,0.67,1190,1.061142857142857
377,469270,22.05,41.58,0.67,1130,0.9739646017699114
378,470290,22.51,41.08,0.67,1020,0.8805882352941177
379,471320,22.96,40.49,0.67,1030,0.8890776699029127
380,472460,23.32,40.23,0.67,1140,0.9396842105263158
381,473660,23.68,40.03,0.67,1200,0.9856083333333333
382,475010,24.01,39.62,0.67,1350,1.1068444444444445
383,476290,24.4,38.95,0.67,1280,1.075171875
384,477710,24.78,37.09,0.67,1420,1.1914929577464788
385,479080,25.21,35.09,0.67,1370,1.1654744525547445
386,480490,26.38,32.13,0.67,1410,1.2251702127659574
387,481750,27.45,30.35,0.67,1260,1.0967063492063487
388,483040,28.53,28.83,0.67,1290,1.1224031007751938
389,484220,28.75,29.5,0.67,1180,1.028110169491526
390,485410,29.35,29.18,0.67,1190,1.0366890756302523
391,486470,29.8,28.68,0.67,1060,0.9030377358490568
392,487670,30.33,28.05,0.67,1200,1.0094750000000001
393,488900,30.88,27.17,0.67,1230,1.0343333333333333
394,490130,31.39,26.46,0.67,1230,1.0092682926829268
395,491420,31.36,26.69,0.67,1290,1.0454341085271317
396,492590,30.74,27.88,0.67,1170,0.9495384615384616
397,493750,30.51,28.22,0.67,1160,0.9078793103448276
398,495000,29.99,29.07,0.67,1250,0.963768
399,496280,28.72,31.21,0.67,1280,0.9865937500000002
400,497560,27.37,33.36,0.67,1280,0.9546171874999999
401,498780,26.57,34.71,0.67,1220,0.9045491803278689
402,500020,25.98,35.57,0.67,1240,0.9191290322580645
403,501260,25.58,35.8,0.67,1240,0.8854354838709676
404,502580,25.23,36.34,0.67,1320,0.9381742424242423
405,504000,24.87,36.86,0.67,1420,1.0080281690140849
406,505350,24.57,37.54,0.67,1350,0.9457333333333333
407,506860,24.28,37.86,0.67,1510,1.0562185430463573
408,508120,24.06,38.33,0.67,1260,0.8752698412698416
409,509380,23.88,38.46,0.67,1260,0.8709841269841274
410,510810,23.74,38.8,0.67,1430,0.986727272727273
411,512440,23.55,39.01,0.67,1630,1.1074110429447854
412,514120,23.4,39.0,0.67,1680,1.1399285714285714
413,515800,23.27,39.08,0.67,1680,1.1260952380952383
414,517520,23.04,39.34,0.67,1720,1.1497558139534882
415,519200,22.89,39.42,0.67,1680,1.1232857142857142
416,520830,22.71,39.51,0.67,1630,1.0902944785276072
417,522410,22.57,39.55,0.67,1580,1.0574050632911391
418,523980,22.43,39.56,0.67,1570,1.0507834394904458
419,525480,22.28,39.74,0.67,1500,1.0046466666666665
420,527120,22.07,39.96,0.67,1640,1.0969451219512194
421,528830,21.87,40.33,0.67,1710,1.1431169590643273
422,530550,21.76,40.5,0.67,1720,1.149779069767442
423,532220,21.68,40.37,0.67,1670,1.1167724550898204
424,534030,21.49,40.64,0.67,1810,1.2251104972375693
425,535830,21.35,40.74,0.67,1800,1.2202555555555556
426,537680,21.19,41.01,0.67,1850,1.286772972972973
427,539550,21.11,41.24,0.67,1870,1.30396256684492
428,541410,21.04,41.51,0.67,1860,1.3316344086021503
429,543240,21.03,41.58,0.67,1830,1.3125846994535517
430,544970,21.55,42.37,0.67,1730,1.2583526011560693
431,546630,19.76,46.61,0.67,1660,1.2088253012048193
432,548240,19.86,46.97,0.67,1610,1.187080745341615
433,549720,20.18,47.59,0.67,1480,1.094277027027027
434,551180,20.36,47.51,0.67,1460,1.0797876712328769
435,552690,20.55,47.64,0.67,1510,1.1161920529801326
436,554120,20.46,48.79,0.67,1430,1.05786013986014
437,555650,18.13,56.15,0.67,1530,1.1014771241830066
438,557130,18.32,56.68,0.67,1480,1.0649932432432434
439,558630,18.32,56.89,0.67,1500,1.0295266666666667
440,560120,19.14,54.67,0.67,1490,0.9982416107382551
441,561620,19.36,53.06,0.67,1500,1.0054266666666665
442,563250,18.87,54.6,0.67,1630,1.1069018404907975
443,564940,18.87,54.41,0.67,1690,1.1471005917159764
444,566780,19.04,54.66,0.67,1840,1.2474130434782607
445,568680,20.85,48.03,0.67,1900,1.2875263157894736
446,570580,21.79,44.32,0.67,1900,1.306184210526316
447,572310,22.63,41.54,0.67,1730,1.1908959537572255
448,573960,23.42,39.37,0.67,1650,1.136539393939394
449,575740,23.88,38.19,0.67,1780,1.2248314606741573
450,577470,23.99,37.41,0.67,1730,1.1909364161849711
451,579120,23.77,37.6,0.67,1650,1.1366121212121212
452,580780,23.3,38.19,0.67,1660,1.1282469879518071
453,582520,22.23,40.05,0.67,1740,1.180419540229885
454,584150,25.21,33.52,0.67,1630,1.0934049079754602
455,585810,25.26,32.73,0.66,1660,1.1104698795180725
456,587470,25.15,32.11,0.66,1660,1.1105361445783133
457,589170,25.05,32.09,0.66,1700,1.1368411764705881
458,590930,24.72,33.23,0.66,1760,1.1673920454545457
459,592710,24.57,33.96,0.66,1780,1.1719943820224719
460,594480,24.36,33.73,0.66,1770,1.1655084745762714
461,596280,24.2,33.84,0.66,1800,1.185088888888889
462,598080,24.06,33.84,0.66,1800,1.1849888888888889
463,599940,23.85,34.07,0.66,1860,1.2239408602150539
464,601760,23.66,33.98,0.66,1820,1.1979615384615385
465,603500,23.59,33.76,0.66,1740,1.1460057471264364
466,605260,23.41,34.12,0.66,1760,1.1669886363636364
467,607050,23.28,33.85,0.66,1790,1.1962569832402234
468,608840,23.12,34.12,0.66,1790,1.1963128491620112
469,610630,22.8,34.81,0.66,1790,1.196223463687151
470,612410,22.47,35.17,0.66,1780,1.1968483146067417
471,614150,22.28,35.37,0.66,1740,1.1804310344827584
472,615890,22.09,35.39,0.66,1740,1.1858620689655173
473,617600,21.86,35.77,0.66,1710,1.1774327485380116
474,619280,21.68,36.02,0.66,1680,1.1604761904761904
475,620990,21.5,36.27,0.66,1710,1.211204678362573
476,622670,21.34,36.41,0.66,1680,1.1902083333333333
477,624370,21.19,36.71,0.65,1700,1.2376176470588236
478,625960,21.2,36.75,0.65,1590,1.1588490566037735
479,627410,21.16,36.85,0.65,1450,1.0844206896551725
480,628940,21.18,36.96,0.65,1530,1.1461307189542482
481,630380,23.7,32.73,0.65,1440,1.0862847222222223
482,631910,17.44,46.84,0.65,1530,1.1613594771241829
483,633550,19.14,42.39,0.65,1640,1.2436280487804878
484,635160,18.71,44.48,0.65,1610,1.2211614906832295
485,636760,18.57,46.06,0.65,1600,1.2136312500000002
486,638170,18.06,48.12,0.65,1410,1.0587801418439715
