transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
35,58140,26.35,26.29,0.74,1840,1.2977391304347825
36,60070,25.1,27.58,0.74,1930,1.3360155440414505
37,62090,24.17,28.26,0.74,2020,1.3694653465346536
38,64140,23.44,29.15,0.74,2050,1.37529756097561
39,66210,23.64,28.76,0.74,2070,1.3903333333333332
40,68310,22.48,30.39,0.74,2100,1.410195238095238
41,70500,22.23,30.83,0.74,2190,1.490662100456621
42,72610,21.96,31.06,0.74,2110,1.4360426540284363
43,74750,21.6,30.98,0.74,2140,1.4567149532710277
44,76860,21.23,31.42,0.74,2110,1.45357345971564
45,78880,20.89,30.93,0.74,2020,1.3944306930693067
46,80800,20.65,31.07,0.74,1920,1.3447031249999999
47,82750,20.36,31.3,0.74,1950,1.3685589743589743
48,84700,20.06,31.44,0.74,1950,1.3671846153846154
49,86660,19.95,31.31,0.74,1960,1.3791632653061225
50,88720,19.77,31.16,0.74,2060,1.4588446601941747
51,90630,19.66,31.23,0.74,1910,1.355680628272251
52,92420,19.39,31.44,0.74,1790,1.2718715083798884
53,94170,19.07,31.38,0.74,1750,1.2449199999999998
54,96010,18.76,31.47,0.74,1840,1.3085163043478263
55,97800,18.49,31.43,0.74,1790,1.2710614525139667
56,99580,18.29,31.6,0.74,1780,1.2620505617977529
57,101270,18.1,31.81,0.74,1690,1.193224852071006
58,103010,17.92,31.95,0.74,1740,1.2200804597701147
59,104650,17.75,32.09,0.74,1640,1.1450548780487804
60,106330,17.67,32.21,0.74,1680,1.1612261904761902
61,108000,17.62,32.48,0.74,1670,1.1549760479041917
62,109590,17.63,32.76,0.74,1590,1.0880062893081757
63,111040,17.63,33.09,0.74,1450,0.9940896551724137
64,112410,23.33,25.81,0.74,1370,0.9292481751824819
65,113760,25.49,24.25,0.74,1350,0.9138592592592593
66,115000,27.34,22.43,0.74,1240,0.8401935483870968
67,116110,28.93,20.9,0.74,1110,0.8088378378378379
68,117110,29.34,20.71,0.74,1000,0.73178
69,118170,29.36,20.77,0.74,1060,0.7736603773584905
70,119120,29.0,21.17,0.74,950,0.7492842105263159
71,120080,29.2,21.05,0.74,960,0.7972708333333334
72,120930,29.72,20.74,0.74,850,0.7077764705882351
73,121770,30.41,20.18,0.74,840,0.7011785714285714
74,122470,31.04,19.61,0.74,700,0.5925142857142857
75,123250,31.34,19.38,0.74,780,0.6821794871794873
76,124060,31.34,19.55,0.74,810,0.7090987654320987
77,124800,31.7,19.33,0.74,740,0.648972972972973
78,125640,31.78,19.29,0.74,840,0.7341785714285713
79,126410,31.08,19.98,0.74,770,0.6871298701298701
80,127270,29.98,21.07,0.74,860,0.7671511627906977
81,128200,29.23,21.71,0.74,930,0.8300860215053765
82,129160,28.92,22.08,0.74,960,0.8569166666666668
83,130100,28.72,22.32,0.74,940,0.8307659574468085
84,131100,28.5,22.77,0.74,1000,0.8804799999999999
85,132140,29.08,22.33,0.74,1040,0.9174519230769231
86,132990,29.22,22.27,0.74,850,0.7517411764705884
87,133740,29.25,22.47,0.74,750,0.6508400000000001
88,134680,29.17,23.05,0.74,940,0.8117340425531914
89,135720,29.03,23.7,0.74,1040,0.8956634615384614
90,136650,28.77,24.33,0.74,930,0.8016881720430108
91,137680,28.67,24.48,0.74,1030,0.8681650485436895
92,138680,28.66,24.65,0.74,1000,0.8425600000000002
93,139700,28.68,24.71,0.74,1020,0.857450980392157
94,140790,28.34,25.28,0.74,1090,0.9046880733944955
95,141820,28.55,24.9,0.74,1030,0.8472330097087379
96,142930,28.46,25.3,0.74,1110,0.9094324324324323
97,143940,29.02,24.65,0.74,1010,0.8310198019801981
98,145080,29.6,23.81,0.74,1140,0.9247192982456138
99,146210,29.22,24.16,0.74,1130,0.9150442477876106
100,147340,28.86,24.82,0.74,1130,0.9158672566371681
101,148560,29.13,24.59,0.74,1220,0.9659918032786884
102,149820,28.65,25.42,0.74,1260,0.9957619047619046
103,151190,28.44,25.81,0.74,1370,1.0802043795620437
104,152490,24.49,31.89,0.74,1300,1.0130153846153847
105,153750,23.99,32.76,0.74,1260,0.9827539682539682
106,155060,23.43,33.57,0.74,1310,1.021496183206107
107,156290,23.19,34.54,0.74,1230,0.9596422764227643
108,157610,22.95,34.54,0.74,1320,1.0272272727272727
109,159140,22.67,34.81,0.74,1530,1.1870196078431372
110,160620,22.43,35.09,0.74,1480,1.1489797297297297
111,162050,22.17,35.37,0.74,1430,1.1110489510489512
112,163370,21.99,35.58,0.74,1320,1.0279545454545453
113,164760,21.78,35.84,0.74,1390,1.0818848920863309
114,166170,21.59,36.41,0.74,1410,1.1078014184397165
115,167510,21.47,36.56,0.74,1340,1.0575447761194032
116,168760,21.17,36.81,0.74,1250,0.9869840000000001
117,169980,20.89,37.06,0.74,1220,0.9640163934426231
118,171330,20.46,37.51,0.74,1350,1.0646518518518517
119,172770,20.1,38.02,0.74,1440,1.1339652777777778
120,173670,19.9,38.33,0.74,900,0.7237555555555556
121,174820,19.68,38.67,0.74,1150,0.9209739130434781
122,176170,19.44,39.03,0.74,1350,1.0790592592592592
123,177510,19.23,39.35,0.74,1340,1.0704253731343283
124,178790,19.02,39.75,0.74,1280,1.0227578125
125,180180,18.83,39.95,0.74,1390,1.1083525179856115
126,181610,18.65,39.97,0.74,1430,1.139909090909091
127,182940,18.5,40.09,0.74,1330,1.0617744360902257
128,184260,18.36,40.2,0.74,1320,1.0539696969696968
129,185700,18.2,40.3,0.74,1440,1.1479236111111113
130,187060,18.07,40.43,0.74,1360,1.0851617647058824
131,188440,17.91,40.6,0.74,1380,1.0873260869565218
132,189860,17.75,40.77,0.74,1420,1.1179859154929577
133,191180,17.63,40.86,0.74,1320,1.033719696969697
134,192620,17.5,40.96,0.74,1440,1.1183055555555554
135,193850,17.46,41.11,0.74,1230,0.9586341463414633
136,195090,17.39,41.31,0.74,1240,0.9575403225806451
137,196310,17.35,41.4,0.74,1220,0.9400245901639342
138,197680,17.38,41.32,0.74,1370,1.0522919708029197
139,198900,23.18,31.17,0.74,1220,0.9155655737704916
140,200170,24.24,29.71,0.74,1270,0.9512677165354332
141,201450,25.39,28.25,0.74,1280,0.95903125
142,202740,26.37,27.11,0.74,1290,0.9921395348837209
143,203950,26.42,27.18,0.74,1210,0.9325867768595042
144,205070,27.32,26.18,0.74,1120,0.8631607142857144
145,206330,28.5,24.92,0.74,1260,1.0321031746031746
146,207340,28.95,24.48,0.74,1010,0.8307524752475247
147,208480,30.02,23.26,0.74,1140,0.9352631578947368
148,209560,30.25,22.89,0.74,1080,0.9272592592592594
149,210600,30.79,22.16,0.74,1040,0.8954807692307692
150,211470,31.33,21.65,0.74,870,0.7526321839080456
151,212590,31.91,21.06,0.74,1120,0.9715267857142856
152,213520,32.4,20.51,0.74,930,0.820956989247312
153,214500,32.5,20.45,0.74,980,0.8655408163265306
154,215430,32.51,20.47,0.74,930,0.8212580645161291
155,216370,32.82,20.21,0.74,940,0.8303297872340427
156,217350,32.55,20.7,0.74,980,0.8649081632653062
157,218360,32.86,20.4,0.74,1010,0.8915346534653467
158,219310,32.88,20.48,0.74,950,0.8394842105263158
159,220340,33.07,20.55,0.74,1030,0.888601941747573
160,221320,32.73,21.07,0.74,980,0.8459183673469386
161,222250,32.29,21.71,0.74,930,0.8029569892473116
162,223310,29.35,25.25,0.73,1060,0.911443396226415
163,224340,28.26,26.72,0.73,1030,0.8775728155339807
164,225380,27.76,27.29,0.73,1040,0.8864711538461538
165,226360,27.36,27.75,0.73,980,0.8362755102040816
166,227400,26.85,28.65,0.73,1040,0.8684903846153845
167,228570,26.46,29.44,0.73,1170,0.9715470085470086
168,229600,26.18,29.95,0.72,1030,0.8571262135922332
169,230780,25.68,31.17,0.72,1180,0.9805254237288137
170,231920,25.3,31.98,0.72,1140,0.9469561403508772
171,233090,24.62,32.93,0.72,1170,0.971974358974359
172,234260,24.21,33.61,0.72,1170,0.9709145299145303
173,235510,23.77,34.12,0.72,1250,1.0369039999999998
174,236700,23.41,35.02,0.72,1190,0.9876470588235294
175,238020,22.65,35.91,0.72,1320,1.094871212121212
176,239090,22.54,36.28,0.72,1070,0.890841121495327
177,240350,22.41,36.81,0.72,1260,1.0454285714285716
178,241370,22.19,37.42,0.72,1020,0.8496862745098039
179,242580,21.87,37.47,0.72,1210,1.003801652892562
180,243720,21.8,37.89,0.72,1140,0.9472543859649123
181,245110,21.57,38.27,0.72,1390,1.149978417266187
182,246250,21.41,38.7,0.72,1140,0.9475000000000001
183,247620,21.27,38.78,0.72,1370,1.134036496350365
184,248940,21.2,39.02,0.72,1320,1.1039772727272728
185,250010,21.06,39.03,0.72,1070,0.9008598130841122
186,251160,20.94,39.26,0.72,1150,0.9676956521739132
187,252540,20.71,39.3,0.72,1380,1.1561521739130436
188,253670,20.65,39.44,0.72,1130,0.9505398230088496
189,254980,20.59,39.55,0.72,1310,1.0977633587786257
190,256180,20.52,39.6,0.72,1200,1.0082583333333335
191,257400,20.38,39.63,0.71,1220,1.0239016393442621
192,258530,20.35,39.62,0.71,1130,0.9504070796460177
193,259680,20.28,39.89,0.71,1150,0.9668173913043479
194,260980,20.14,39.71,0.71,1300,1.0917307692307694
195,262200,19.88,40.09,0.71,1220,1.0252622950819672
196,263430,19.7,40.5,0.71,1230,1.0335284552845527
197,264790,19.52,40.78,0.71,1360,1.1408088235294118
198,265900,19.5,40.69,0.71,1110,0.9333873873873874
199,267190,19.41,40.87,0.71,1290,1.0824883720930232
200,268380,19.18,41.01,0.71,1190,0.9990840336134454
201,269600,18.99,41.04,0.71,1220,1.0253032786885248
202,270900,18.84,41.07,0.71,1300,1.079207692307692
203,272180,18.66,41.18,0.71,1280,1.0625546874999998
204,273510,18.53,41.18,0.71,1330,1.1022781954887217
205,274760,18.38,41.31,0.71,1250,1.037848
206,275990,18.2,41.41,0.71,1230,1.0205365853658537
207,277330,18.06,41.51,0.71,1340,1.1158656716417912
208,278770,17.98,41.55,0.71,1440,1.219090277777778
209,280190,17.95,41.71,0.71,1420,1.2037394366197183
210,281630,17.97,41.78,0.71,1440,1.243048611111111
211,282910,17.92,42.01,0.71,1280,1.1133437499999999
212,284180,17.91,42.12,0.71,1270,1.1034488188976375
213,285510,24.25,31.13,0.71,1330,1.1691278195488721
214,286750,25.42,29.67,0.71,1240,1.0914112903225806
215,287860,25.92,28.99,0.71,1110,0.9787387387387387
216,289080,27.08,27.9,0.71,1220,1.133877049180328
217,290170,28.05,26.92,0.71,1090,1.014559633027523
218,291250,28.68,26.18,0.71,1080,1.0061296296296296
219,292380,28.77,26.07,0.71,1130,1.0923451327433626
220,293500,28.71,26.19,0.71,1120,1.0863482142857142
221,294620,29.05,25.91,0.71,1120,1.0868928571428573
222,295780,29.9,24.97,0.71,1160,1.1339224137931032
223,296930,29.52,25.54,0.71,1150,1.127382608695652
224,298140,27.93,27.62,0.71,1210,1.1854545454545455
225,299260,27.25,28.57,0.71,1120,1.083892857142857
226,300380,26.95,29.2,0.71,1120,1.076517857142857
227,301590,25.68,31.21,0.71,1210,1.1608512396694215
228,302740,25.37,31.88,0.71,1150,1.105113043478261
229,303910,25.1,32.44,0.71,1170,1.1235982905982906
230,305010,26.1,30.95,0.71,1100,1.0578454545454543
231,306130,26.7,30.16,0.71,1120,1.073705357142857
232,307190,28.04,28.41,0.71,1060,1.009254716981132
233,308180,28.33,28.16,0.71,990,0.9434646464646463
234,309080,27.85,29.04,0.71,900,0.8594666666666667
235,310060,27.51,29.68,0.71,980,0.9273979591836736
236,311020,27.32,30.13,0.71,960,0.9059375
237,312030,26.73,31.16,0.71,1010,0.951970297029703
238,312970,26.29,31.88,0.71,940,0.8869574468085107
239,313860,26.24,32.22,0.71,890,0.8409887640449438
240,314890,26.21,32.37,0.71,1030,0.9710582524271846
241,315890,26.04,32.84,0.71,1000,0.9428599999999999
242,316960,25.46,34.12,0.71,1070,1.0077009345794392
243,318110,25.18,34.74,0.71,1150,1.081591304347826
244,319230,25.0,35.16,0.71,1120,1.0534821428571428
245,320280,24.57,35.82,0.7,1050,0.9890857142857142
246,321420,24.14,36.54,0.7,1140,1.0827105263157895
247,322500,23.7,37.36,0.7,1080,1.0274907407407405
248,323520,23.23,38.15,0.7,1020,0.9707058823529412
249,324570,22.76,39.41,0.7,1050,1.0076761904761904
250,325720,22.55,40.02,0.7,1150,1.103530434782609
251,326890,22.3,40.69,0.7,1170,1.1231538461538464
252,328100,22.07,41.14,0.7,1210,1.160404958677686
253,329360,21.85,41.49,0.7,1260,1.208206349206349
254,330640,21.65,41.73,0.7,1280,1.227265625
255,331860,21.53,42.18,0.7,1220,1.170106557377049
256,333050,21.27,42.63,0.7,1190,1.1427058823529412
257,334240,21.09,42.71,0.7,1190,1.1416722689075631
258,335410,20.86,43.58,0.7,1170,1.1147863247863248
259,336580,20.68,43.28,0.7,1170,1.1111709401709402
260,337700,20.49,43.44,0.7,1120,1.065455357142857
261,338790,20.38,43.55,0.7,1090,1.0301559633027524
262,339850,20.11,44.0,0.7,1060,0.9987075471698112
263,340930,20.01,44.12,0.7,1080,1.0165277777777775
264,342030,20.04,44.05,0.7,1100,1.0349363636363633
265,343070,20.02,44.03,0.7,1040,0.9690096153846152
266,344060,19.84,44.45,0.7,990,0.9236060606060607
267,345040,19.67,44.85,0.7,980,0.9141020408163265
268,346100,19.53,45.11,0.7,1060,0.9952358490566039
269,347210,19.32,45.5,0.7,1110,1.0445495495495498
270,348250,19.16,45.77,0.7,1040,0.9801923076923078
271,349390,18.89,46.44,0.69,1140,1.0730175438596492
272,350610,18.81,46.43,0.69,1220,1.146934426229508
273,351690,18.82,46.36,0.69,1080,1.017259259259259
274,352770,18.67,46.69,0.69,1080,1.0166388888888889
275,353690,18.6,46.92,0.69,920,0.8779456521739131
276,354530,18.55,47.02,0.69,840,0.8026071428571427
277,355440,18.49,47.31,0.69,910,0.8681978021978022
278,356370,18.52,47.15,0.69,930,0.8876559139784946
279,357250,18.53,47.08,0.69,880,0.8576136363636364
280,358130,18.59,46.86,0.69,880,0.8576818181818182
281,359030,18.58,46.8,0.69,900,0.8772777777777777
282,359960,18.54,46.95,0.69,930,0.9056451612903227
283,360930,18.48,47.08,0.69,970,0.9537422680412371
284,361890,18.42,47.15,0.69,960,0.9432291666666667
285,362920,18.43,47.07,0.69,1030,1.0118058252427187
286,363910,18.34,47.18,0.69,990,0.9892222222222221
287,364950,18.34,47.14,0.69,1040,1.0523076923076922
288,365960,18.26,47.34,0.69,1010,1.0221485148514853
289,366980,18.06,47.73,0.69,1020,1.0315196078431375
290,368000,17.97,47.86,0.69,1020,1.061617647058823
291,368980,17.9,47.99,0.68,980,1.0222448979591836
292,370000,17.83,48.16,0.68,1020,1.0632745098039216
293,371000,17.89,47.94,0.68,1000,1.05012
294,372070,18.37,46.93,0.68,1070,1.1345607476635515
295,373190,19.46,45.12,0.68,1120,1.187669642857143
296,374250,20.28,43.64,0.68,1060,1.1250943396226414
297,375350,21.7,39.42,0.68,1100,1.1665454545454546
298,376380,22.87,36.92,0.68,1030,1.0935436893203885
299,377390,24.03,34.78,0.68,1010,1.0720099009900992
300,378290,24.92,33.38,0.68,900,0.9433888888888887
301,379190,24.69,33.87,0.68,900,0.9312666666666667
302,379980,25.24,33.18,0.68,790,0.8191645569620255
303,380880,26.43,31.36,0.68,900,0.9311333333333333
304,381710,27.22,30.28,0.68,830,0.8487951807228914
305,382510,27.77,29.68,0.68,800,0.7889749999999999
306,383370,28.1,29.41,0.68,860,0.8476860465116276
307,384220,28.04,29.66,0.68,850,0.8379999999999999
308,385220,28.2,29.65,0.68,1000,0.9791599999999999
309,386250,28.15,30.0,0.68,1030,0.9503495145631069
310,387350,28.44,29.74,0.67,1100,1.0137727272727275
311,388360,28.83,29.3,0.67,1010,0.932158415841584
312,389330,28.8,29.59,0.67,970,0.9194020618556701
313,390320,28.83,29.52,0.67,990,0.9434141414141414
314,391330,28.9,29.31,0.67,1010,0.9624653465346534
315,392330,28.77,29.59,0.67,1000,0.9533799999999999
316,393320,28.4,30.25,0.67,990,0.9827373737373737
317,394350,28.6,30.05,0.67,1030,1.0221650485436895
318,395260,28.49,30.31,0.67,910,0.905010989010989
319,396260,28.09,30.88,0.67,1000,0.9973499999999998
320,397260,27.97,31.17,0.67,1000,1.0032299999999998
321,398260,28.08,31.1,0.67,1000,1.0031599999999998
322,399320,27.97,31.17,0.67,1060,1.062009433962264
323,400310,28.16,30.88,0.67,990,0.9839090909090908
324,401260,27.75,31.7,0.67,950,0.9440105263157895
325,402250,27.38,32.15,0.67,990,0.9830303030303031
326,403220,26.7,33.32,0.67,970,0.9621340206185568
327,404170,26.31,33.86,0.66,950,0.9158526315789473
328,405110,25.82,34.71,0.66,940,0.9063617021276594
329,406300,25.42,35.55,0.66,1190,1.143
330,407390,25.06,36.48,0.66,1090,1.0221284403669726
331,408550,24.59,37.27,0.66,1160,1.0799137931034481
332,409750,24.15,38.11,0.66,1200,1.1163666666666667
333,410960,23.73,38.94,0.66,1210,1.1082479338842977
334,412190,23.37,39.66,0.66,1230,1.1195447154471547
335,413480,23.05,40.19,0.66,1290,1.172984496124031
336,414640,22.82,40.55,0.66,1160,1.0478879310344824
337,415920,22.67,40.77,0.66,1280,1.1515624999999998
338,417160,22.5,41.01,0.66,1240,1.1163467741935482
339,418400,22.32,41.53,0.66,1240,1.1052903225806452
340,419530,22.19,41.67,0.66,1130,1.0075221238938055
341,420830,22.05,41.95,0.66,1300,1.1567769230769231
342,422120,21.85,42.28,0.66,1290,1.1473100775193799
343,423330,21.7,42.57,0.66,1210,1.0775289256198348
344,424490,21.54,42.75,0.66,1160,1.0338362068965516
345,425590,21.37,43.08,0.66,1100,0.981418181818182
346,426630,21.28,42.95,0.66,1040,0.9285961538461538
347,427790,21.12,43.31,0.66,1160,1.0333448275862067
348,428900,21.0,43.4,0.66,1110,0.9901981981981982
349,430010,20.86,43.62,0.66,1110,0.9901081081081082
350,430990,20.77,43.84,0.66,980,0.8756632653061224
351,432000,20.65,43.91,0.66,900,0.9023168316831682
352,432830,20.58,44.0,0.66,830,0.7438795180722891
353,433720,20.49,43.95,0.66,890,0.7967415730337077
354,434560,20.38,44.15,0.66,840,0.7526309523809522
355,435440,20.26,44.32,0.66,880,0.7876363636363636
356,436370,20.01,44.82,0.65,930,0.8405483870967743
357,437460,19.83,45.18,0.65,1090,0.9831467889908259
358,438520,19.47,45.93,0.65,1060,0.9564905660377357
359,439540,19.2,46.86,0.65,1020,0.9208431372549019
360,440550,19.1,47.05,0.65,1010,0.9124059405940594
361,441530,18.97,47.4,0.65,980,0.8856734693877553
362,442510,18.97,47.03,0.65,980,0.8852040816326531
363,443530,18.97,46.94,0.65,1020,0.9304117647058824
364,444650,18.96,46.75,0.65,1120,1.0210714285714286
365,445650,18.82,46.95,0.65,1000,0.9133200000000001
366,446460,18.71,47.11,0.65,810,0.7436296296296296
367,447380,18.62,47.3,0.65,920,0.8504782608695651
368,448340,18.53,47.4,0.65,960,0.8868124999999999
369,449400,18.35,47.8,0.65,1060,0.9775471698113207
370,450440,18.35,47.75,0.65,1040,0.9667884615384617
371,451470,18.27,47.91,0.65,1030,0.9602815533980581
372,452530,18.14,48.09,0.65,1060,0.9885000000000002
373,453580,18.24,47.76,0.65,1050,0.9791523809523811
374,454510,18.07,48.12,0.65,930,0.8874623655913979
375,455520,18.03,48.11,0.65,1010,0.9626534653465345
376,456460,17.96,48.22,0.65,940,0.8970531914893618
377,457430,18.13,47.62,0.65,970,0.9247835051546391
378,458360,18.86,46.42,0.65,930,0.8876774193548388
379,459400,19.93,44.26,0.65,1040,0.990298076923077
380,460390,21.09,40.88,0.65,990,0.94389898989899
381,461430,22.43,37.86,0.65,1040,0.972980769230769
382,462590,23.64,35.73,0.65,1160,1.0799827586206896
383,463660,24.65,34.18,0.65,1070,0.9970841121495325
384,464680,25.5,32.89,0.65,1020,0.9370392156862745
385,465860,26.48,31.64,0.65,1180,1.0627966101694915
386,467040,27.34,30.61,0.65,1180,1.0630593220338982
387,468180,28.02,29.97,0.65,1140,1.0139649122807017
388,469290,28.5,29.63,0.65,1110,0.9569369369369368
389,470240,28.85,29.47,0.65,950,0.820957894736842
390,471260,28.76,29.97,0.65,1020,0.8805196078431374
391,472330,28.97,29.97,0.65,1070,0.8845140186915889
392,473470,29.36,29.86,0.65,1140,0.9366578947368424
393,474810,29.37,30.13,0.65,1340,1.0984029850746269
394,476180,29.8,29.97,0.65,1370,1.1480802919708033
395,477500,30.1,29.34,0.65,1320,1.1088787878787878
396,478810,30.14,29.22,0.65,1310,1.1014274809160305
397,480240,30.19,28.8,0.65,1430,1.241699300699301
398,481600,30.07,28.98,0.65,1360,1.182073529411765
399,482920,30.27,28.7,0.65,1320,1.1478333333333335
400,484100,29.88,29.54,0.65,1180,1.027864406779661
401,485250,29.74,29.98,0.65,1150,1.0024260869565218
402,486360,29.53,30.3,0.65,1110,0.9496396396396397
403,487580,29.34,30.61,0.65,1220,1.0256475409836066
404,488820,29.34,30.58,0.65,1240,1.0424435483870969
405,490010,28.99,31.16,0.65,1190,0.9804369747899158
406,491080,28.43,32.13,0.65,1070,0.8693177570093459
407,492280,27.75,33.21,0.65,1200,0.9733666666666666
408,493400,27.01,34.54,0.65,1120,0.8940535714285713
409,494570,26.56,35.25,0.65,1170,0.9026923076923077
410,495970,25.97,36.37,0.65,1400,1.0773285714285712
411,497280,25.54,37.16,0.65,1310,0.9852748091603055
412,498680,25.1,37.94,0.65,1400,1.0356142857142856
413,500110,24.64,38.52,0.65,1430,1.0574405594405594
414,501400,24.31,39.14,0.65,1290,0.9184883720930231
415,502770,24.01,39.62,0.65,1370,0.9732116788321169
416,504170,23.73,40.17,0.65,1400,0.9905142857142856
417,505690,23.48,40.53,0.65,1520,1.0621578947368422
418,507160,23.3,40.77,0.65,1470,1.028265306122449
419,508680,23.1,41.23,0.65,1520,1.0487105263157894
420,510200,22.91,41.42,0.65,1520,1.0470394736842104
421,511710,22.79,41.52,0.65,1510,1.0319205298013243
422,513160,22.73,41.62,0.65,1450,0.985806896551724
423,514670,22.68,41.4,0.65,1510,1.0260198675496686
424,516240,22.56,41.48,0.65,1570,1.0503057324840763
425,517770,22.28,42.1,0.65,1530,1.0243333333333333
426,519320,22.05,42.27,0.65,1550,1.0373290322580644
427,520880,21.94,42.25,0.65,1560,1.043051282051282
428,522360,21.79,42.35,0.65,1480,0.9911418918918921
429,523800,21.61,42.65,0.65,1440,0.9649027777777779
430,525240,21.45,42.97,0.65,1440,0.9644236111111112
431,526730,21.4,42.83,0.65,1490,0.9981409395973155
432,528160,21.25,43.02,0.65,1430,0.9584545454545454
433,529740,21.08,43.19,0.65,1580,1.0569177215189876
434,531340,20.98,43.29,0.65,1600,1.0701125
435,532980,20.82,43.45,0.65,1640,1.1004024390243903
436,534520,20.71,43.63,0.65,1540,1.046038961038961
437,536160,20.58,43.79,0.65,1640,1.1121646341463414
438,537840,20.46,43.95,0.65,1680,1.1721607142857142
439,539430,20.42,44.04,0.65,1590,1.1107295597484272
440,540920,20.36,44.26,0.65,1490,1.0665503355704697
441,542400,20.32,44.55,0.65,1480,1.0648040540540542
442,543890,23.78,37.65,0.65,1490,1.0774765100671142
443,545330,27.01,32.93,0.65,1440,1.0501041666666666
444,546870,28.3,31.03,0.65,1540,1.1218896103896103
445,548260,29.65,29.31,0.65,1390,1.0273453237410075
446,549610,30.56,28.24,0.65,1350,0.9990074074074071
447,550960,30.92,28.01,0.65,1350,0.9995037037037037
448,552410,31.68,27.03,0.65,1450,1.072186206896552
449,553770,32.88,25.73,0.65,1360,1.0059926470588236
450,555240,32.44,26.36,0.65,1470,1.0628571428571427
451,556590,26.85,35.02,0.65,1350,0.9727703703703704
452,557960,26.55,35.52,0.65,1370,0.9868175182481753
453,559470,26.62,35.58,0.65,1510,1.0110198675496689
454,561010,26.92,35.39,0.64,1540,1.0306558441558442
455,562570,26.91,35.18,0.64,1560,1.057179487179487
456,564110,27.03,34.61,0.64,1540,1.0462207792207792
457,565680,27.15,34.26,0.64,1570,1.0663821656050956
458,567330,26.76,35.09,0.64,1650,1.1199272727272729
459,569010,26.66,34.85,0.64,1680,1.143922619047619
460,570670,26.36,35.02,0.64,1660,1.142975903614458
461,572190,25.82,35.78,0.64,1520,1.0480197368421051
462,573590,25.36,36.51,0.64,1400,0.9665714285714286
463,575060,25.01,36.87,0.64,1470,1.014027210884354
464,576530,24.67,37.16,0.64,1470,1.0136326530612245
465,577990,24.12,37.85,0.64,1460,1.0070342465753426
466,579510,23.38,39.13,0.64,1520,1.0479473684210527
467,580990,22.73,40.07,0.64,1480,1.006108108108108
468,582520,22.17,40.78,0.64,1530,1.0396013071895427
469,584090,23.99,37.59,0.64,1570,1.0538662420382165
470,585740,24.61,36.68,0.64,1650,1.1035030303030304
471,587410,24.84,36.31,0.64,1670,1.1162874251497006
472,589080,24.89,35.51,0.64,1670,1.1161437125748503
473,590810,24.83,35.37,0.64,1730,1.1486473988439307
474,592610,24.61,35.54,0.64,1800,1.1847777777777775
475,594340,24.45,35.53,0.64,1730,1.1394566473988441
476,596070,24.34,35.44,0.64,1730,1.1391676300578035
477,597780,24.22,35.37,0.63,1710,1.1259473684210526
478,599600,24.02,35.58,0.63,1820,1.1975054945054944
479,601390,23.89,35.58,0.63,1790,1.1779553072625697
480,603150,23.77,35.4,0.63,1760,1.1582727272727271
481,604980,23.55,35.58,0.63,1830,1.2074754098360656
482,606700,23.4,35.58,0.63,1720,1.150063953488372
483,608370,23.22,35.63,0.63,1670,1.1169760479041917
484,610030,23.04,35.92,0.63,1660,1.1097710843373494
485,611690,22.71,36.26,0.63,1660,1.110012048192771
