transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
35,53580,27.08,23.44,0.6,1400,1.0604571428571428
36,55000,27.63,22.94,0.6,1420,1.0358028169014086
37,56470,26.95,23.95,0.6,1470,1.065625850340136
38,58070,27.09,23.64,0.6,1600,1.1371125
39,59640,26.4,24.39,0.6,1570,1.094515923566879
40,61210,26.54,24.17,0.6,1570,1.0927133757961784
41,62760,23.76,26.93,0.6,1550,1.0473870967741936
42,64270,23.95,26.88,0.6,1510,1.0232847682119204
43,65840,23.42,27.47,0.6,1570,1.063375796178344
44,67410,23.33,27.53,0.6,1570,1.061624203821656
45,68890,23.09,27.67,0.59,1480,1.012222972972973
46,70380,22.87,28.01,0.59,1490,1.0263758389261743
47,71780,22.73,27.98,0.59,1400,0.9631928571428574
48,73090,22.58,27.96,0.59,1310,0.9039847328244276
49,74360,22.36,27.62,0.59,1270,0.8744173228346456
50,75510,22.22,27.88,0.59,1150,0.7953391304347825
51,76470,22.11,27.69,0.59,960,0.6751979166666667
52,77370,21.97,27.95,0.59,900,0.6336333333333333
53,78260,21.83,27.93,0.59,890,0.6271011235955056
54,79110,21.76,28.05,0.59,850,0.5982588235294118
55,80030,21.62,28.1,0.59,920,0.656891304347826
56,80940,21.51,28.11,0.59,910,0.6495274725274727
57,81910,21.39,28.18,0.59,970,0.6912680412371135
58,82730,21.29,28.12,0.59,820,0.5865853658536585
59,83540,21.17,28.1,0.59,810,0.5795802469135802
60,84270,21.1,28.14,0.59,730,0.5223150684931507
61,85080,21.01,28.12,0.59,810,0.5795802469135802
62,85920,20.96,28.12,0.59,840,0.6002142857142857
63,86810,20.91,28.04,0.59,890,0.6413932584269663
64,87650,20.86,27.98,0.59,840,0.6087261904761905
65,88450,20.8,28.02,0.59,800,0.5805125
66,89210,20.75,28.17,0.58,760,0.5517368421052631
67,90150,20.64,27.97,0.57,940,0.6802446808510639
68,91130,20.56,27.96,0.57,980,0.7083877551020409
69,92300,20.09,28.42,0.56,1170,0.8420598290598291
70,93470,19.78,28.63,0.56,1170,0.8432222222222223
71,94760,19.57,28.72,0.56,1290,0.9273875968992247
72,96110,19.34,28.83,0.56,1350,0.9708962962962965
73,97570,19.06,28.69,0.56,1460,1.0462534246575343
74,99190,18.93,28.9,0.56,1620,1.1609197530864197
75,101000,18.74,28.97,0.56,1810,1.28860773480663
76,102850,18.56,29.19,0.56,1850,1.300827027027027
77,104840,18.38,29.33,0.56,1990,1.3923467336683422
78,106870,18.37,29.54,0.56,2030,1.4084187192118227
79,108950,18.36,29.97,0.56,2080,1.428394230769231
80,111050,18.32,30.54,0.56,2100,1.4345238095238098
81,113210,26.35,21.57,0.56,2160,1.4542453703703704
82,115300,28.82,19.52,0.56,2090,1.4161052631578948
83,117450,30.33,18.43,0.56,2150,1.5507953488372095
84,119510,30.46,18.18,0.56,2060,1.600038834951456
85,121570,30.99,18.18,0.56,2060,1.685679611650485
86,123540,31.72,17.88,0.56,1970,1.6796751269035533
87,125430,31.77,18.07,0.56,1890,1.6263174603174602
88,127130,31.67,18.14,0.56,1700,1.4940176470588236
89,128650,31.15,18.44,0.56,1520,1.34325
90,130020,30.47,19.05,0.55,1370,1.2065547445255473
91,131460,30.41,19.58,0.55,1440,1.2618541666666667
92,132890,31.09,18.93,0.55,1430,1.2516853146853146
93,134220,31.51,19.07,0.55,1330,1.1413609022556395
94,135540,30.99,20.33,0.55,1320,1.1325075757575755
95,136970,31.11,20.58,0.55,1430,1.2180489510489512
96,138350,30.79,20.83,0.55,1380,1.1550289855072462
97,139750,30.43,21.39,0.55,1400,1.1721214285714285
98,141280,30.5,21.4,0.55,1530,1.254235294117647
99,142850,30.56,21.53,0.55,1570,1.2801528662420383
100,144420,31.14,20.85,0.55,1570,1.2737707006369425
101,146060,31.47,20.38,0.55,1640,1.3214390243902439
102,147650,31.3,20.92,0.55,1590,1.2798050314465408
103,149230,31.08,21.39,0.55,1580,1.2419303797468353
104,150770,30.71,21.91,0.55,1540,1.2113051948051947
105,152250,25.5,29.3,0.55,1480,1.1520472972972973
106,153830,24.74,30.32,0.55,1580,1.2273291139240508
107,155540,24.25,31.17,0.55,1710,1.3256783625730992
108,157170,23.91,31.81,0.55,1630,1.2642944785276071
109,158800,23.52,32.15,0.55,1630,1.2642883435582821
110,160580,23.3,32.44,0.55,1780,1.3794831460674155
111,162410,23.03,32.68,0.55,1830,1.4164316939890709
112,164090,22.78,32.93,0.55,1680,1.302845238095238
113,165750,22.53,33.25,0.55,1660,1.2914759036144579
114,167280,22.35,33.56,0.55,1530,1.2042614379084966
115,168800,22.12,33.72,0.55,1520,1.196875
116,170380,21.42,34.69,0.55,1580,1.2423544303797471
117,171950,20.99,35.26,0.55,1570,1.2341019108280256
118,172850,20.77,35.51,0.55,900,0.7158888888888889
119,174000,20.53,35.88,0.55,1150,0.9205913043478262
120,175360,20.25,36.22,0.55,1360,1.0857720588235293
121,176820,19.99,36.68,0.55,1460,1.1642945205479454
122,178330,19.75,37.09,0.55,1510,1.2037350993377482
123,179900,19.49,37.3,0.55,1570,1.2512420382165605
124,181450,19.33,37.33,0.55,1550,1.2356387096774193
125,183040,19.18,37.4,0.55,1590,1.2656981132075473
126,184440,19.02,37.51,0.55,1400,1.116514285714286
127,185980,18.86,37.62,0.55,1540,1.2261428571428572
128,187410,18.7,37.77,0.55,1430,1.1360000000000001
129,188900,18.53,37.92,0.55,1490,1.1723825503355703
130,190560,18.35,38.05,0.55,1660,1.304234939759036
131,192150,18.22,38.19,0.55,1590,1.2358867924528303
132,193670,18.19,38.26,0.55,1520,1.180671052631579
133,195170,18.06,38.5,0.55,1500,1.1528666666666667
134,196630,18.02,38.64,0.55,1460,1.1194109589041097
135,198310,21.8,32.09,0.55,1680,1.2741488095238094
136,199750,24.67,27.92,0.55,1440,1.076875
137,201300,25.13,27.39,0.55,1550,1.1584516129032256
138,202870,26.38,25.86,0.55,1570,1.2023821656050955
139,204480,27.97,23.89,0.55,1610,1.2323416149068323
140,206090,28.94,23.03,0.55,1610,1.2968198757763973
141,207580,29.87,22.18,0.55,1490,1.2166308724832215
142,209060,30.28,21.63,0.55,1480,1.2273040540540543
143,210520,30.64,21.22,0.55,1460,1.2500136986301373
144,211820,30.79,21.13,0.55,1300,1.116053846153846
145,213190,31.17,20.63,0.55,1370,1.1966569343065692
146,214390,31.05,20.75,0.55,1200,1.0551666666666666
147,215630,31.33,20.63,0.55,1240,1.0897580645161287
148,216910,31.71,20.32,0.55,1280,1.124859375
149,218180,31.78,20.35,0.55,1270,1.1156377952755905
150,219490,32.12,20.13,0.55,1310,1.150320610687023
151,220850,32.16,20.43,0.55,1360,1.167485294117647
152,222180,32.57,20.22,0.55,1330,1.1413609022556392
153,223460,29.39,23.89,0.55,1280,1.09440625
154,224710,27.75,26.17,0.55,1250,1.061624
155,226080,27.07,27.11,0.55,1370,1.1622335766423357
156,227320,26.62,27.98,0.55,1240,1.0371532258064515
157,228620,26.24,28.67,0.55,1300,1.0774076923076923
158,229850,25.88,29.21,0.55,1230,1.0202845528455284
159,231140,25.3,30.57,0.55,1290,1.0694573643410854
160,232500,24.91,31.49,0.55,1360,1.1268014705882357
161,233670,24.5,32.12,0.55,1170,0.9721623931623933
162,234850,24.13,32.82,0.55,1180,0.9804745762711864
163,236170,23.82,33.33,0.55,1320,1.0939848484848484
164,237570,23.43,33.98,0.55,1400,1.1592285714285715
165,238820,23.46,34.32,0.55,1250,1.0368559999999998
166,240160,23.27,34.54,0.55,1340,1.1100223880597015
167,241570,23.04,34.71,0.54,1410,1.1675390070921985
168,242750,22.74,35.39,0.54,1180,0.9800423728813561
169,243960,22.66,35.51,0.54,1210,1.0045867768595043
170,245400,22.42,35.58,0.54,1440,1.1918888888888888
171,246770,22.33,35.54,0.54,1370,1.1355036496350366
172,248020,22.19,35.71,0.54,1250,1.037272
173,249360,22.09,35.78,0.54,1340,1.1227537313432834
174,250500,21.99,35.79,0.54,1140,0.958377192982456
175,251830,21.75,36.03,0.54,1330,1.1151052631578946
176,252970,21.69,35.99,0.54,1140,0.958263157894737
177,254200,21.53,36.08,0.54,1230,1.032650406504065
178,255350,21.62,35.85,0.54,1150,0.9665304347826089
179,256570,21.4,36.13,0.54,1220,1.0243524590163933
180,257870,21.27,36.25,0.54,1300,1.0903384615384613
181,259240,21.13,36.43,0.54,1370,1.1484744525547446
182,260460,21.02,36.54,0.54,1220,1.0249426229508196
183,261740,20.95,36.59,0.54,1280,1.0745
184,263070,20.73,36.85,0.54,1330,1.116015037593985
185,264250,20.6,36.96,0.54,1180,0.9922288135593218
186,265660,20.52,36.98,0.54,1410,1.1823191489361702
187,266880,20.44,37.09,0.54,1220,1.0254672131147542
188,268170,20.23,37.37,0.54,1290,1.0833333333333335
189,269450,19.72,38.22,0.54,1280,1.0750625
190,270740,19.46,38.44,0.54,1290,1.0728992248062015
191,272050,19.27,38.57,0.54,1310,1.0866412213740457
192,273420,19.12,38.67,0.54,1370,1.1356788321167883
193,274720,18.94,38.8,0.54,1300,1.0782999999999998
194,275970,18.82,38.84,0.54,1250,1.0370480000000002
195,277370,18.68,38.94,0.54,1400,1.1658142857142857
196,278710,18.64,38.9,0.54,1340,1.1367238805970148
197,279940,18.68,38.87,0.54,1230,1.044780487804878
198,281120,18.65,39.06,0.54,1180,1.014296610169491
199,282420,18.63,39.18,0.54,1300,1.1290923076923076
200,283750,18.62,39.37,0.54,1330,1.1548646616541356
201,285070,24.51,29.4,0.54,1320,1.1564848484848484
202,286390,25.69,28.21,0.54,1320,1.1598030303030304
203,287660,26.65,27.01,0.54,1270,1.1169763779527557
204,288710,28.42,24.93,0.54,1050,0.9736285714285715
205,289800,29.26,24.15,0.54,1090,1.0153394495412846
206,290860,29.79,23.59,0.54,1060,0.9878962264150942
207,291860,29.6,23.91,0.54,1000,0.95137
208,292900,29.96,23.51,0.54,1040,1.0110384615384616
209,293980,29.93,23.64,0.54,1080,1.0494166666666669
210,294990,30.96,22.62,0.54,1010,0.9825445544554455
211,296100,31.27,22.39,0.54,1110,1.0887207207207206
212,297110,30.75,23.01,0.54,1010,0.9927722772277227
213,298050,30.05,23.78,0.54,940,0.925031914893617
214,299070,29.09,24.95,0.54,1020,0.9927941176470587
215,299990,28.63,25.73,0.54,920,0.8873695652173913
216,300930,27.83,27.0,0.54,940,0.9062446808510639
217,301990,26.96,28.36,0.54,1060,1.0193679245283018
218,303060,26.39,29.33,0.54,1070,1.0286822429906544
219,304070,26.18,29.74,0.54,1010,0.9721386138613862
220,305060,27.33,28.1,0.54,990,0.9531616161616161
221,306050,27.19,28.33,0.54,990,0.9521515151515151
222,307080,27.83,27.71,0.54,1030,0.980873786407767
223,308000,27.87,27.79,0.54,920,0.8782173913043478
224,308960,26.64,29.88,0.54,960,0.9156979166666668
225,309820,26.36,30.54,0.54,860,0.8176744186046513
226,310760,26.13,31.24,0.54,940,0.8870106382978723
227,311790,25.86,31.75,0.54,1030,0.9705145631067962
228,312980,25.63,32.37,0.54,1190,1.1183865546218488
229,314000,25.57,32.77,0.54,1020,0.9610882352941177
230,315060,25.7,32.67,0.54,1060,0.9982169811320755
231,316160,25.54,33.24,0.54,1100,1.0352454545454546
232,317320,25.27,33.88,0.54,1160,1.0907241379310344
233,318320,25.14,34.34,0.54,1000,0.94282
234,319290,25.02,34.6,0.54,970,0.9150412371134021
235,320270,24.75,35.07,0.54,980,0.9246326530612246
236,321310,24.54,35.51,0.54,1040,0.990403846153846
237,322330,24.22,35.85,0.54,1020,0.9719803921568626
238,323360,23.92,36.34,0.54,1030,0.9811844660194176
239,324370,23.55,37.13,0.54,1010,0.9687326732673267
240,325390,23.48,37.27,0.54,1020,0.9821274509803922
241,326400,23.3,37.64,0.54,1010,0.9724554455445544
242,327420,23.13,37.82,0.54,1020,0.9820882352941174
243,328550,22.93,38.0,0.54,1130,1.0857610619469027
244,329600,22.79,38.23,0.54,1050,1.0099333333333333
245,330570,22.66,38.35,0.54,970,0.9340309278350516
246,331580,22.54,38.34,0.54,1010,0.9726237623762376
247,332660,22.36,38.49,0.54,1080,1.0389074074074074
248,333700,22.27,38.68,0.54,1040,1.0011346153846155
249,334670,22.07,39.07,0.54,970,0.9346804123711339
250,335830,21.83,39.42,0.54,1160,1.102396551724138
251,336900,21.73,39.67,0.54,1070,1.0182429906542056
252,337910,21.59,39.73,0.54,1010,0.9619306930693069
253,339010,21.41,39.97,0.54,1100,1.0376636363636365
254,340230,21.2,40.24,0.54,1220,1.1464508196721312
255,341290,21.16,40.3,0.54,1060,0.9987924528301886
256,342270,21.15,40.33,0.54,980,0.9199285714285715
257,343220,21.12,40.42,0.54,950,0.8870631578947368
258,344300,20.93,40.79,0.54,1080,1.0064166666666667
259,345380,20.78,41.06,0.54,1080,1.0063703703703706
260,346480,20.54,41.51,0.54,1100,1.035481818181818
261,347650,20.41,41.58,0.54,1170,1.099871794871795
262,348750,20.17,42.24,0.54,1100,1.0352636363636365
263,349940,19.98,42.45,0.54,1190,1.1183613445378149
264,351110,19.94,42.42,0.54,1170,1.0999316239316237
265,352280,19.85,42.58,0.54,1170,1.10008547008547
266,353270,19.75,42.79,0.54,990,0.9406969696969697
267,354300,19.67,43.02,0.54,1030,0.9811165048543689
268,355330,19.6,43.25,0.54,1030,0.9811165048543689
269,356420,19.62,43.22,0.54,1090,1.0388165137614678
270,357410,19.63,43.08,0.54,990,0.9635757575757575
271,358470,19.67,42.89,0.54,1060,1.03061320754717
272,359410,19.62,42.99,0.54,940,0.9156595744680853
273,360320,19.54,43.12,0.54,910,0.8923076923076925
274,361240,19.49,43.32,0.54,920,0.9057282608695653
275,362230,19.51,43.12,0.54,990,0.9735454545454545
276,363360,19.45,43.25,0.54,1130,1.1087256637168144
277,364400,19.42,43.19,0.54,1040,1.0513076923076923
278,365380,19.39,43.22,0.54,980,0.9931938775510204
279,366410,19.26,43.52,0.54,1030,1.042766990291262
280,367440,19.12,43.75,0.54,1030,1.0555533980582525
281,368220,19.07,43.82,0.54,780,0.8166410256410257
282,369150,19.02,43.92,0.54,930,0.9702150537634409
283,370100,18.94,44.02,0.54,950,0.9909263157894737
284,371010,18.95,44.02,0.54,910,0.9576703296703296
285,372020,19.28,43.4,0.54,1010,1.0725049504950495
286,372920,19.98,42.08,0.54,900,0.9577333333333333
287,373690,20.55,41.26,0.54,770,0.8220129870129872
288,374690,21.35,39.62,0.54,1000,1.06242
289,375710,22.04,38.12,0.54,1020,1.0831372549019607
290,376720,22.78,36.9,0.54,1010,1.0728811881188118
291,377620,23.29,36.11,0.54,900,0.9582777777777777
292,378500,23.78,35.37,0.54,880,0.9157954545454545
293,379360,23.61,35.57,0.54,860,0.8904767441860464
294,380290,24.08,34.95,0.54,930,0.9612795698924733
295,381270,24.81,33.86,0.54,980,1.0123061224489798
296,382150,25.36,33.07,0.54,880,0.8728750000000001
297,383220,25.78,32.63,0.54,1070,1.0502523364485983
298,384280,26.12,32.15,0.54,1060,1.0407735849056605
299,385470,26.77,31.18,0.54,1190,1.1370252100840335
300,386580,27.21,30.69,0.54,1110,1.0227837837837839
301,387840,27.59,30.3,0.54,1260,1.1589126984126983
302,389190,27.89,29.93,0.54,1350,1.260674074074074
303,390370,28.07,29.84,0.54,1180,1.1218898305084741
304,391620,28.26,29.46,0.54,1250,1.1873840000000002
305,392840,28.17,29.61,0.54,1220,1.1882868852459016
306,393990,28.32,29.54,0.54,1150,1.1395304347826085
307,395120,28.19,29.76,0.54,1130,1.1201150442477876
308,396160,27.67,30.64,0.54,1040,1.0354134615384616
309,397240,27.63,30.8,0.54,1080,1.0820925925925926
310,398290,27.51,31.04,0.54,1050,1.052542857142857
311,399280,27.48,31.1,0.54,990,0.9933535353535352
312,400320,27.34,31.31,0.54,1040,1.0332692307692308
313,401420,26.88,32.07,0.54,1100,1.0905181818181815
314,402470,26.7,32.33,0.54,1050,1.041704761904762
315,403430,26.15,33.46,0.54,960,0.9414479166666668
316,404460,25.86,33.84,0.54,1030,0.9913398058252424
317,405390,25.69,34.32,0.54,930,0.8967419354838709
318,406380,25.46,34.81,0.54,990,0.9537474747474748
319,407330,25.3,35.2,0.54,950,0.8929578947368421
320,408430,25.1,35.74,0.54,1100,1.0250272727272725
321,409590,24.79,36.39,0.54,1160,1.0797758620689655
322,410760,24.46,37.01,0.54,1170,1.0766153846153848
323,411960,24.14,37.44,0.54,1200,1.0926416666666667
324,413150,23.92,37.78,0.54,1190,1.083705882352941
325,414330,23.72,38.12,0.54,1180,1.069050847457627
326,415590,23.49,38.53,0.54,1260,1.1340873015873019
327,416800,23.34,38.74,0.53,1210,1.0898512396694215
328,418050,23.18,39.04,0.53,1250,1.117992
329,419210,23.04,39.25,0.53,1160,1.0339827586206896
330,420350,22.9,39.43,0.53,1140,1.0165526315789473
331,421440,22.73,39.72,0.53,1090,0.9726238532110092
332,422610,22.62,39.82,0.53,1170,1.042760683760684
333,423650,22.47,39.96,0.53,1040,0.9286346153846153
334,424570,22.38,40.03,0.53,920,0.8231195652173913
335,425620,22.24,40.16,0.53,1050,0.937390476190476
336,426790,22.15,40.23,0.53,1170,1.042589743589744
337,428090,22.01,40.48,0.52,1300,1.1564384615384615
338,429400,21.84,40.7,0.52,1310,1.1650381679389314
339,430550,21.79,40.72,0.52,1150,1.0249739130434785
340,431580,21.65,40.91,0.52,1030,0.9196601941747573
341,432480,21.55,41.01,0.52,900,0.8053222222222222
342,433590,21.47,41.05,0.52,1110,0.9899549549549552
343,434650,21.36,41.16,0.52,1060,0.9460471698113208
344,435780,21.04,41.57,0.52,1130,1.0107964601769912
345,436810,20.67,42.24,0.52,1030,0.9298252427184467
346,437900,20.43,42.62,0.52,1090,0.983091743119266
347,438970,20.2,43.18,0.52,1070,0.9653644859813083
348,439990,20.06,43.55,0.52,1020,0.9209509803921567
349,441050,19.92,43.85,0.52,1060,0.9564622641509436
350,442150,19.83,44.05,0.51,1100,0.9920909090909089
351,443230,19.8,43.82,0.51,1080,0.9813796296296297
352,444310,19.73,43.79,0.51,1080,0.9852870370370369
353,445400,19.63,43.98,0.51,1090,0.993954128440367
354,446390,19.55,44.12,0.51,990,0.9041313131313131
355,447450,19.47,44.27,0.51,1060,0.9775188679245286
356,448420,19.4,44.28,0.51,970,0.8958556701030927
357,449390,19.29,44.51,0.51,970,0.8959072164948454
358,450470,19.22,44.53,0.51,1080,1.0032685185185186
359,451620,19.18,44.59,0.51,1150,1.0705565217391302
360,452760,19.05,44.82,0.51,1140,1.0613508771929827
361,453860,19.02,44.78,0.51,1100,1.0340909090909094
362,454920,18.94,44.93,0.51,1060,1.0092924528301888
363,456010,18.87,45.04,0.51,1090,1.0375229357798164
364,457060,18.81,45.15,0.51,1050,0.9999523809523809
365,458190,19.3,44.21,0.51,1130,1.0747345132743362
366,459290,20.38,42.06,0.51,1100,1.046618181818182
367,460380,21.26,40.4,0.51,1090,1.037321100917431
368,461460,22.11,38.6,0.51,1080,1.009787037037037
369,462690,22.79,37.49,0.51,1230,1.1441219512195122
370,463850,23.22,37.06,0.51,1160,1.0798189655172414
371,465050,23.81,36.47,0.51,1200,1.0880416666666666
372,466360,24.5,35.32,0.51,1310,1.1781221374045798
373,467650,25.08,34.54,0.51,1290,1.1604651162790698
374,468990,25.89,33.28,0.51,1340,1.1552686567164179
375,470320,26.55,32.65,0.51,1330,1.143210526315789
376,471690,27.18,31.85,0.51,1370,1.1694744525547445
377,473070,27.75,31.45,0.51,1380,1.1309565217391304
378,474440,27.91,31.71,0.51,1370,1.122912408759124
379,475900,28.43,31.15,0.51,1460,1.2165000000000001
380,477260,28.9,30.43,0.51,1360,1.1416250000000001
381,478620,29.07,30.02,0.51,1360,1.1416764705882354
382,479970,29.22,29.4,0.51,1350,1.173044444444444
383,481240,29.32,29.18,0.51,1270,1.1051023622047247
384,482400,29.26,29.3,0.51,1160,1.010698275862069
385,483680,29.03,29.76,0.51,1280,1.1135
386,484980,29.13,29.86,0.51,1300,1.1308153846153846
387,486420,28.83,30.53,0.51,1440,1.2287916666666667
388,487850,28.44,31.53,0.51,1430,1.1992517482517484
389,489270,28.18,31.71,0.51,1420,1.1911338028169014
390,490790,27.78,32.33,0.51,1520,1.2305394736842103
391,492440,27.34,33.23,0.51,1650,1.3315939393939393
392,494080,26.94,33.92,0.51,1640,1.2728170731707316
393,495690,26.5,34.75,0.51,1610,1.236223602484472
394,497270,26.04,35.81,0.51,1580,1.1894303797468353
395,498920,25.76,36.28,0.51,1650,1.2176121212121211
396,500560,25.38,36.61,0.51,1640,1.2006951219512194
397,502190,24.93,37.3,0.51,1630,1.1543680981595095
398,503780,24.65,37.69,0.51,1590,1.1267547169811318
399,505440,24.38,38.05,0.51,1660,1.1592048192771087
400,507120,24.18,38.28,0.51,1680,1.1724999999999999
401,508920,23.97,38.54,0.51,1800,1.2386833333333331
402,510770,23.78,38.75,0.51,1850,1.2709675675675673
403,512770,23.64,38.84,0.51,2000,1.35338
404,514760,23.58,38.6,0.51,1990,1.3461507537688446
405,516860,23.37,38.83,0.51,2100,1.3982619047619047
406,519110,23.11,39.08,0.51,2250,1.4969911111111112
407,521300,22.93,39.04,0.51,2190,1.4571598173515978
408,523530,22.66,39.28,0.51,2230,1.4839775784753362
409,525770,22.45,39.55,0.51,2240,1.48978125
410,527940,22.31,39.63,0.51,2170,1.444400921658986
411,530110,22.12,39.82,0.51,2170,1.4442534562211982
412,532290,21.9,40.03,0.51,2180,1.450816513761468
413,534420,21.81,40.07,0.51,2130,1.4378215962441314
414,536510,21.62,40.28,0.51,2090,1.4167894736842106
415,538570,21.52,40.43,0.51,2060,1.4332572815533977
416,540510,21.48,40.6,0.51,1940,1.3681804123711336
417,542490,21.44,40.82,0.51,1980,1.4176262626262626
418,544480,27.66,30.71,0.51,1990,1.4377587939698493
419,546400,30.43,27.12,0.51,1920,1.3940416666666666
420,548280,31.21,26.25,0.51,1880,1.3807925531914895
421,550070,32.72,24.8,0.51,1790,1.318804469273743
422,551800,33.26,24.15,0.51,1730,1.2758554913294797
423,553560,34.21,23.27,0.51,1760,1.2973352272727274
424,555290,32.76,25.13,0.51,1730,1.24957225433526
425,556880,29.68,29.65,0.51,1590,1.1426540880503144
426,558680,28.7,31.11,0.51,1800,1.23655
427,560450,28.61,31.53,0.51,1770,1.1825649717514124
428,562120,28.05,32.3,0.51,1670,1.1254670658682637
429,563800,27.88,32.29,0.51,1680,1.1400178571428574
430,565490,28.59,30.8,0.51,1690,1.1468402366863906
431,567240,28.28,31.74,0.51,1750,1.1870857142857143
432,569050,28.5,30.54,0.51,1810,1.2316629834254142
433,570830,28.17,30.75,0.51,1780,1.2243483146067418
434,572640,28.1,30.46,0.51,1810,1.2447734806629835
435,574390,27.89,30.57,0.51,1750,1.2042628571428569
436,576130,27.84,30.3,0.51,1740,1.1975057471264368
437,577800,27.25,30.7,0.51,1670,1.1497365269461075
438,579540,25.99,32.48,0.51,1740,1.1971896551724137
439,581220,25.21,33.62,0.51,1680,1.1399107142857143
440,582980,24.66,34.12,0.5,1760,1.1935795454545455
441,584830,25.25,34.32,0.5,1850,1.2353243243243246
442,586570,25.44,34.04,0.5,1740,1.1626091954022988
443,588290,25.52,33.32,0.5,1720,1.149470930232558
444,590000,25.48,33.0,0.5,1710,1.143017543859649
445,591730,25.41,33.21,0.5,1730,1.1400867052023123
446,593560,25.26,33.26,0.5,1830,1.2041475409836067
447,595300,25.15,33.12,0.5,1740,1.1458045977011495
448,597180,25.05,33.06,0.5,1880,1.2363829787234042
449,599200,24.87,33.07,0.5,2020,1.326940594059406
450,601190,24.73,33.02,0.5,1990,1.3076080402010053
451,603160,24.55,32.86,0.5,1970,1.294984771573604
452,605250,24.31,33.07,0.5,2090,1.3802153110047846
453,607290,24.18,32.96,0.5,2040,1.3600294117647058
454,609170,23.99,33.07,0.5,1880,1.2552340425531916
455,611060,23.41,33.96,0.5,1890,1.2618306878306877
456,612860,23.11,34.28,0.5,1800,1.21525
457,614710,22.87,34.33,0.5,1850,1.2533567567567567
458,616520,22.68,34.54,0.5,1810,1.2403204419889504
459,618320,22.43,34.65,0.5,1800,1.2379333333333333
460,620140,22.22,35.13,0.5,1820,1.2792032967032967
461,621980,22.04,35.16,0.5,1840,1.3015652173913044
462,623790,21.95,35.26,0.5,1810,1.3092596685082873
463,625590,21.97,35.5,0.5,1800,1.3093388888888888
464,627400,21.87,35.92,0.5,1810,1.3448618784530388
465,629280,21.87,36.27,0.5,1880,1.403414893617021
466,631110,27.43,28.18,0.5,1830,1.38203825136612
467,632800,28.12,27.26,0.5,1690,1.2804674556213018
468,634580,28.83,26.57,0.5,1780,1.3477471910112362
469,636270,29.34,26.32,0.5,1690,1.280674556213018
470,637770,27.82,28.75,0.5,1500,1.12952
471,639300,25.64,32.58,0.5,1530,1.1459738562091504
472,640810,25.7,33.14,0.5,1510,1.1299006622516556
473,642240,25.69,33.84,0.5,1430,1.0294405594405596
474,643800,25.58,34.67,0.5,1560,1.1217051282051282
475,645360,25.56,35.4,0.5,1560,1.082192307692308
476,647020,25.69,35.79,0.5,1660,1.1434337349397592
477,648580,25.82,36.35,0.5,1560,1.0753653846153848
478,650070,25.71,36.89,0.5,1490,1.0277114093959732
479,651560,25.59,37.3,0.5,1490,1.0277046979865774
480,653130,25.69,37.11,0.5,1570,1.082127388535032
481,654660,26.57,36.04,0.49,1530,1.0549346405228759
482,656160,25.97,37.02,0.49,1500,1.0345133333333336
483,657590,25.82,37.35,0.49,1430,0.986944055944056
484,658920,25.79,37.44,0.49,1330,0.9188345864661653
485,660150,25.62,37.64,0.49,1230,0.850650406504065
486,661460,25.43,37.8,0.49,1310,0.9051297709923664
