transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
36,66930,21.01,31.74,0.57,1960,1.3362959183673468
37,68790,21.04,31.45,0.57,1860,1.2694301075268815
38,70570,20.89,31.26,0.57,1780,1.2162696629213483
39,72300,20.77,31.2,0.57,1730,1.1887745664739884
40,74110,20.76,30.96,0.57,1810,1.255580110497238
41,75810,20.69,31.0,0.56,1700,1.1803823529411763
42,77470,20.55,30.94,0.56,1660,1.1530602409638555
43,79070,20.44,30.75,0.56,1600,1.1125437499999997
44,80650,20.32,30.68,0.56,1580,1.1151835443037976
45,82190,20.19,30.71,0.56,1540,1.0889805194805198
46,83590,20.09,30.77,0.56,1400,1.0032285714285711
47,85060,20.07,30.55,0.56,1470,1.0553809523809525
48,86560,19.99,30.41,0.56,1500,1.0761933333333333
49,88100,19.89,30.32,0.56,1540,1.1047402597402596
50,89490,19.77,30.29,0.56,1390,0.9977913669064747
51,91030,19.73,30.11,0.56,1540,1.1045779220779217
52,92550,19.65,30.11,0.56,1520,1.089861842105263
53,94060,19.4,30.11,0.55,1510,1.083046357615894
54,95620,19.21,29.94,0.55,1560,1.1180064102564102
55,97090,19.03,29.98,0.55,1470,1.0550136054421768
56,98670,18.92,29.87,0.55,1580,1.1327911392405066
57,100180,18.77,29.88,0.55,1510,1.0833443708609272
58,101680,18.65,29.97,0.55,1500,1.07624
59,103240,18.54,30.15,0.55,1560,1.1182820512820513
60,104730,18.43,30.12,0.55,1490,1.0625906040268456
61,106210,18.49,30.16,0.55,1480,1.0459527027027027
62,107770,18.58,30.21,0.54,1560,1.1015833333333336
63,109430,18.67,30.25,0.54,1660,1.1379638554216867
64,111110,18.69,30.61,0.54,1680,1.1500535714285716
65,112880,23.14,24.89,0.54,1770,1.1937118644067797
66,114700,24.58,23.76,0.54,1820,1.2267032967032965
67,116450,24.51,24.58,0.54,1750,1.2755714285714288
68,118240,25.35,24.07,0.54,1790,1.312519553072626
69,120050,25.61,23.64,0.54,1810,1.4842430939226516
70,121670,24.58,24.99,0.54,1620,1.3472654320987656
71,123250,23.79,26.56,0.54,1580,1.3664430379746833
72,124860,22.69,28.76,0.54,1610,1.4060496894409937
73,126310,22.46,29.42,0.54,1450,1.2797034482758618
74,127600,22.02,31.73,0.54,1290,1.1567131782945737
75,128730,21.7,32.48,0.54,1130,1.0159823008849558
76,129880,21.64,32.98,0.54,1150,1.029817391304348
77,130960,21.05,33.89,0.54,1080,0.9622962962962963
78,132050,21.16,33.02,0.54,1090,0.9708256880733941
79,133160,22.8,30.19,0.54,1110,0.9874144144144145
80,134390,23.81,29.17,0.54,1230,1.0681869918699187
81,135580,23.67,30.01,0.54,1190,1.0343361344537816
82,136970,23.36,31.18,0.54,1390,1.1989928057553956
83,138330,23.66,30.68,0.53,1360,1.1537205882352943
84,139680,24.02,30.32,0.53,1350,1.1448518518518518
85,141030,24.23,30.04,0.53,1350,1.1256814814814813
86,142420,24.1,30.32,0.53,1390,1.1509064748201439
87,143840,24.02,30.75,0.53,1420,1.1754929577464786
88,145290,22.91,32.79,0.53,1450,1.1716137931034483
89,146690,22.37,34.29,0.53,1400,1.1310142857142855
90,148130,22.95,33.41,0.53,1440,1.1544166666666666
91,149600,23.35,32.72,0.53,1470,1.1722721088435375
92,151060,23.49,32.61,0.53,1460,1.1643767123287674
93,152620,22.53,33.92,0.53,1560,1.2278205128205126
94,154210,22.34,34.07,0.53,1590,1.2511635220125785
95,155790,22.17,34.54,0.53,1580,1.2305316455696202
96,157400,21.95,35.15,0.53,1610,1.251664596273292
97,159130,21.88,34.77,0.53,1730,1.343109826589595
98,160860,21.88,34.33,0.53,1730,1.3429595375722543
99,162600,21.81,34.04,0.53,1740,1.3601724137931035
100,164330,21.82,33.76,0.53,1730,1.3596011560693642
101,166080,21.62,34.22,0.53,1750,1.374662857142857
102,167950,21.49,34.25,0.53,1870,1.4681016042780748
103,169750,21.34,34.43,0.53,1800,1.4231500000000001
104,171540,21.13,34.54,0.53,1790,1.4229608938547487
105,172800,20.95,34.74,0.53,900,1.007825396825397
106,173710,20.8,34.97,0.53,910,0.7317802197802198
107,174870,20.63,35.16,0.53,1160,0.9290862068965516
108,176200,20.42,35.67,0.53,1330,1.0628345864661655
109,177740,20.16,35.97,0.53,1540,1.2428116883116882
110,179380,19.81,36.43,0.53,1640,1.3224024390243903
111,180900,19.63,36.61,0.53,1520,1.2270723684210525
112,182350,19.47,36.72,0.53,1450,1.1713793103448273
113,183900,19.37,36.75,0.53,1550,1.2504
114,185480,19.2,36.82,0.53,1580,1.2739430379746837
115,187240,19.04,36.93,0.53,1760,1.4161590909090909
116,189090,18.89,37.03,0.53,1850,1.4704432432432435
117,190870,18.73,37.23,0.53,1780,1.4140224719101124
118,192640,18.73,37.23,0.53,1770,1.3903559322033898
119,194500,18.75,37.32,0.53,1860,1.4554032258064518
120,196330,18.69,37.38,0.53,1830,1.4004972677595628
121,198090,18.83,37.23,0.53,1760,1.3443806818181818
122,200100,23.76,29.4,0.53,2010,1.4957910447761191
123,202320,24.59,28.54,0.53,2220,1.6846576576576577
124,204490,24.04,29.42,0.53,2170,1.6754055299539172
125,206910,24.68,28.98,0.53,2420,1.9513760330578513
126,209240,25.1,27.98,0.53,2330,1.9191287553648066
127,211560,23.2,31.03,0.53,2320,1.97064224137931
128,213910,23.36,30.96,0.53,2350,2.036404255319149
129,216220,22.64,32.42,0.53,2310,2.009575757575757
130,218540,22.46,33.74,0.53,2320,2.017612068965517
131,220810,22.64,34.37,0.53,2270,1.9579207048458152
132,222990,22.86,34.47,0.53,2180,1.8780688073394496
133,225200,22.43,35.3,0.53,2210,1.8601402714932131
134,227320,21.95,36.72,0.53,2120,1.7775707547169812
135,229430,22.02,38.15,0.53,2110,1.7566777251184835
136,231460,21.53,39.87,0.53,2030,1.6763497536945813
137,233490,21.36,38.67,0.53,2030,1.6714581280788177
138,235510,21.4,38.31,0.53,2020,1.6634257425742573
139,237560,21.2,38.35,0.53,2050,1.6874097560975612
140,239630,21.47,37.98,0.53,2070,1.7240772946859904
141,241730,21.44,38.26,0.53,2100,1.7484190476190475
142,243740,21.3,38.67,0.53,2010,1.6745870646766168
143,245770,21.19,38.6,0.53,2030,1.6908275862068964
144,247750,21.01,38.48,0.53,1980,1.6502828282828286
145,249770,20.87,38.53,0.53,2020,1.684138613861386
146,251870,20.75,38.39,0.53,2100,1.7488428571428571
147,253930,20.64,38.28,0.53,2060,1.7160485436893205
148,256100,20.51,38.42,0.53,2170,1.8151198156682025
149,258080,20.39,38.39,0.53,1980,1.6704595959595958
150,260080,20.28,38.5,0.53,2000,1.6866649999999996
151,262180,20.16,38.48,0.53,2100,1.7687666666666668
152,264330,19.99,38.6,0.53,2150,1.7913348837209304
153,266520,19.87,38.67,0.53,2190,1.8216484018264842
154,268670,19.74,38.65,0.53,2150,1.7891534883720928
155,270840,19.57,38.74,0.53,2170,1.8054562211981566
156,273020,19.41,38.77,0.53,2180,1.8137706422018347
157,275090,19.24,38.75,0.52,2070,1.7243236714975845
158,277300,19.11,38.74,0.52,2210,1.83979185520362
159,279390,19.07,38.71,0.52,2090,1.7612057416267943
160,281530,19.08,38.76,0.52,2140,1.8261588785046732
161,283810,19.06,38.86,0.52,2280,1.9619868421052633
162,286000,24.89,29.34,0.52,2190,1.906598173515982
163,288110,24.29,30.68,0.52,2110,1.8500568720379147
164,290120,25.14,29.93,0.52,2010,1.8525174129353235
165,292050,23.89,32.02,0.52,1930,1.8120466321243522
166,293990,23.31,33.45,0.52,1940,1.8657422680412368
167,295880,22.57,35.71,0.52,1890,1.8291481481481484
168,297770,21.61,37.95,0.52,1890,1.836968253968254
169,299670,21.56,38.18,0.52,1900,1.8202157894736848
170,301430,21.68,38.15,0.52,1760,1.678278409090909
171,303150,21.63,38.66,0.52,1720,1.6293720930232558
172,304890,21.81,38.55,0.52,1740,1.6427586206896554
173,306640,21.96,38.39,0.52,1750,1.6413257142857143
174,308360,21.99,38.99,0.52,1720,1.6069767441860467
175,310080,22.04,39.28,0.52,1720,1.6070000000000004
176,311700,21.96,39.69,0.52,1620,1.5152098765432098
177,313340,21.81,40.31,0.51,1640,1.5336280487804876
178,315080,21.69,40.89,0.51,1740,1.6252413793103448
179,316770,21.73,41.28,0.51,1690,1.5800118343195262
180,318390,21.58,41.88,0.51,1620,1.5153827160493827
181,320090,21.5,42.02,0.51,1700,1.5887235294117645
182,321710,21.62,41.68,0.51,1620,1.5303765432098764
183,323330,21.46,41.71,0.51,1620,1.531135802469136
184,324950,21.71,40.97,0.51,1620,1.544314814814815
185,326570,21.71,41.28,0.51,1620,1.5467654320987658
186,328090,21.64,41.58,0.51,1520,1.460986842105263
187,329440,21.51,41.24,0.51,1350,1.306
188,330810,21.4,41.11,0.51,1370,1.3248978102189783
189,332260,21.32,40.97,0.51,1450,1.387710344827586
190,333760,21.19,40.97,0.51,1500,1.4335666666666667
191,335190,21.08,41.11,0.51,1430,1.3614195804195803
192,336780,20.95,41.11,0.5,1590,1.5025471698113209
193,338410,20.87,41.11,0.5,1630,1.5393435582822084
194,340030,20.75,41.11,0.5,1620,1.5141172839506172
195,341740,20.71,41.04,0.5,1710,1.5965555555555555
196,343550,20.64,41.13,0.5,1810,1.6706629834254145
197,345320,20.5,41.23,0.5,1770,1.63425988700565
198,347050,20.35,41.51,0.5,1730,1.6145549132947978
199,348930,20.21,41.68,0.5,1880,1.7524627659574465
200,350740,20.07,41.91,0.5,1810,1.688441988950276
201,352650,19.94,42.09,0.5,1910,1.7802879581151836
202,354550,19.84,42.32,0.5,1900,1.7899947368421054
203,356430,19.77,42.38,0.5,1880,1.7732021276595746
204,358290,19.73,42.32,0.5,1860,1.7890161290322584
205,360130,19.67,42.49,0.5,1840,1.7728423913043478
206,361950,19.61,42.58,0.5,1820,1.769406593406593
207,363700,19.54,42.62,0.5,1750,1.709222857142857
208,365410,19.46,42.72,0.5,1710,1.7150233918128654
209,367140,19.34,42.88,0.5,1730,1.7347341040462427
210,368930,19.24,43.12,0.5,1790,1.8468044692737433
211,370720,19.15,43.25,0.5,1790,1.8462346368715088
212,372560,19.23,43.1,0.5,1840,1.932592391304348
213,374270,19.58,42.64,0.5,1710,1.7989707602339182
214,375900,20.15,42.32,0.5,1630,1.716398773006135
215,377300,20.72,41.38,0.5,1400,1.4783785714285713
216,378820,21.43,40.09,0.5,1520,1.5678026315789473
217,380280,21.76,39.68,0.5,1460,1.497890410958904
218,381640,22.41,38.67,0.5,1360,1.3920735294117648
219,382990,22.95,38.12,0.5,1350,1.3202148148148145
220,384390,23.36,37.65,0.5,1400,1.3684857142857145
221,385800,23.76,37.15,0.5,1410,1.3312836879432624
222,387090,24.06,36.66,0.5,1290,1.1989767441860466
223,388550,24.4,36.41,0.5,1460,1.3540958904109588
224,389840,24.66,36.01,0.5,1290,1.2357209302325582
225,391040,24.75,35.85,0.5,1200,1.152225
226,392260,24.94,35.54,0.5,1220,1.1712131147540985
227,393570,25.01,35.51,0.5,1310,1.2947786259541985
228,394840,25.17,35.22,0.5,1270,1.256236220472441
229,396070,25.13,35.44,0.5,1230,1.218861788617886
230,397340,25.04,35.71,0.49,1270,1.2688818897637792
231,398680,25.03,35.85,0.49,1340,1.337589552238806
232,400060,25.09,35.82,0.49,1380,1.3692391304347826
233,401460,25.02,35.98,0.49,1400,1.3826714285714286
234,402920,24.91,36.2,0.49,1460,1.4409726027397258
235,404350,24.57,36.75,0.49,1430,1.371
236,405820,24.4,37.1,0.49,1470,1.406979591836735
237,407270,24.24,37.53,0.49,1450,1.3645793103448276
238,408780,23.91,38.2,0.49,1510,1.3999139072847682
239,410250,23.6,38.74,0.49,1470,1.3634761904761907
240,411790,23.29,39.14,0.49,1540,1.3971493506493504
241,413550,22.99,39.41,0.49,1760,1.5929204545454545
242,415320,22.73,39.93,0.49,1770,1.5856836158192094
243,417130,22.53,40.19,0.49,1810,1.6198232044198895
244,418920,22.35,40.5,0.49,1790,1.5858715083798887
245,420740,22.18,40.68,0.49,1820,1.610846153846154
246,422600,22.04,40.74,0.49,1860,1.6454086021505376
247,424380,21.88,40.91,0.49,1780,1.5755955056179778
248,426170,21.76,40.93,0.49,1790,1.5843296089385475
249,427760,21.56,41.18,0.49,1590,1.4100377358490563
250,429330,21.41,41.38,0.49,1570,1.3925796178343945
251,430920,21.27,41.63,0.49,1590,1.4101069182389938
252,432000,21.17,41.58,0.49,900,0.9636574074074077
253,432830,21.1,41.59,0.49,830,0.7438072289156628
254,433650,21.06,41.51,0.49,820,0.7350243902439026
255,434480,21.03,41.53,0.49,830,0.7438313253012049
256,435530,20.98,41.38,0.49,1050,0.9373428571428573
257,436690,20.9,41.38,0.49,1160,1.0453362068965517
258,437890,20.79,41.44,0.49,1200,1.0808333333333333
259,438940,20.66,41.51,0.49,1050,0.9478285714285714
260,439970,20.58,41.81,0.49,1030,0.9300776699029126
261,441190,20.5,41.88,0.49,1220,1.0986475409836063
262,442560,20.43,41.97,0.49,1370,1.2313868613138685
263,443950,20.4,41.89,0.49,1390,1.262453237410072
264,445100,20.32,42.03,0.48,1150,1.0480434782608696
265,446230,20.24,42.01,0.48,1130,1.0301681415929207
266,447390,20.18,42.05,0.48,1160,1.0682672413793104
267,448550,20.11,42.08,0.48,1160,1.0683965517241378
268,449820,20.03,42.2,0.48,1270,1.168228346456693
269,451070,19.99,42.2,0.48,1250,1.1622560000000002
270,452260,19.97,42.25,0.48,1190,1.1074453781512605
271,453310,19.88,42.28,0.48,1050,0.9792476190476191
272,454330,19.83,42.35,0.48,1020,0.9704411764705884
273,455340,19.79,42.38,0.48,1010,0.9626633663366335
274,456390,19.74,42.38,0.48,1050,1.0001333333333333
275,457450,19.73,42.37,0.48,1060,1.0094339622641513
276,458550,19.84,42.15,0.48,1100,1.047
277,459530,20.01,42.05,0.48,980,0.934530612244898
278,460480,20.28,41.57,0.48,950,0.906463157894737
279,461410,20.59,41.44,0.48,930,0.8710967741935485
280,462330,20.94,41.02,0.48,920,0.8598260869565216
281,463440,21.43,40.37,0.48,1110,1.0343243243243243
282,464480,21.81,39.85,0.48,1040,0.9649423076923078
283,465710,22.31,39.21,0.48,1230,1.1075691056910568
284,467060,22.81,38.69,0.48,1350,1.2139629629629631
285,468410,23.29,38.32,0.47,1350,1.1791111111111112
286,469820,23.72,37.98,0.47,1410,1.1972127659574467
287,471200,24.19,37.66,0.47,1380,1.1720724637681157
288,472620,24.57,37.37,0.47,1420,1.1536338028169013
289,474010,24.89,37.23,0.47,1390,1.1253956834532375
290,475400,25.16,37.02,0.47,1390,1.1368489208633092
291,476800,25.42,36.82,0.47,1400,1.1749999999999998
292,478350,25.82,35.93,0.47,1550,1.2988516129032255
293,479970,26.05,35.02,0.47,1620,1.3861604938271608
294,481600,26.27,34.54,0.47,1630,1.3969815950920248
295,483120,26.41,34.54,0.47,1520,1.304125
296,484660,26.3,34.85,0.47,1540,1.3209935064935068
297,486150,26.28,35.23,0.47,1490,1.272771812080537
298,487640,26.23,35.46,0.47,1490,1.2492483221476511
299,489110,26.22,35.55,0.47,1470,1.2328027210884354
300,490610,26.09,35.88,0.47,1500,1.2042733333333333
301,492140,25.87,36.34,0.47,1530,1.221673202614379
302,493750,25.61,36.88,0.47,1610,1.257335403726708
303,495360,25.26,37.44,0.47,1610,1.2367453416149068
304,497040,24.87,38.12,0.47,1680,1.2715654761904762
305,498720,24.49,38.74,0.47,1680,1.2232440476190476
306,500370,24.14,39.14,0.47,1650,1.201581818181818
307,502010,23.84,39.43,0.47,1640,1.161829268292683
308,503780,23.61,39.58,0.47,1770,1.2525310734463275
309,505510,23.38,39.68,0.47,1730,1.2077225433526013
310,507440,23.22,40.06,0.47,1930,1.3449533678756478
311,509380,23.04,40.16,0.47,1940,1.3326134020618556
312,511400,22.91,40.16,0.47,2020,1.3828019801980203
313,513460,22.8,40.23,0.47,2060,1.3931796116504855
314,515540,22.69,40.3,0.47,2080,1.3946201923076922
315,517630,22.55,40.33,0.47,2090,1.3930765550239235
316,519770,22.39,40.41,0.47,2140,1.4260887850467288
317,522060,22.26,40.25,0.47,2290,1.5245021834061134
318,524250,22.08,40.3,0.47,2190,1.459013698630137
319,526430,21.94,40.45,0.47,2180,1.4524311926605502
320,528510,21.81,40.4,0.47,2080,1.3866057692307692
321,530710,21.69,40.43,0.47,2200,1.4654363636363636
322,532890,21.57,40.39,0.47,2180,1.454229357798165
323,535060,21.45,40.47,0.47,2170,1.467327188940092
324,537150,21.32,40.5,0.47,2090,1.4379712918660283
325,539060,21.24,40.58,0.47,1910,1.3314397905759163
326,541040,21.23,40.66,0.47,1980,1.4095505050505048
327,543000,21.18,40.78,0.47,1960,1.4042551020408165
328,544780,24.94,34.32,0.47,1780,1.2927921348314606
329,546540,23.95,37.01,0.47,1760,1.2803636363636366
330,548320,22.73,40.54,0.47,1780,1.3099101123595507
331,550150,23.1,41.07,0.47,1830,1.3485628415300548
332,551870,22.76,42.55,0.47,1720,1.2689476744186048
333,553640,23.66,41.19,0.47,1770,1.3053559322033899
334,555310,22.46,44.52,0.47,1670,1.206508982035928
335,557020,20.69,48.82,0.47,1710,1.2280701754385965
336,558770,21.83,45.81,0.47,1750,1.208662857142857
337,560540,20.85,49.24,0.47,1770,1.200491525423729
338,562360,21.39,47.48,0.47,1820,1.233923076923077
339,564240,21.56,46.83,0.47,1880,1.2740425531914894
340,566160,21.66,46.07,0.47,1920,1.3008333333333333
341,567910,21.36,47.39,0.47,1750,1.1872685714285716
342,569640,21.5,46.07,0.47,1730,1.1864393063583814
343,571430,21.65,45.53,0.47,1790,1.2315754189944133
344,573280,21.59,45.18,0.47,1850,1.2722216216216216
345,575130,21.46,44.83,0.47,1850,1.2722054054054055
346,576980,21.73,43.69,0.47,1850,1.2722432432432433
347,578880,21.7,43.52,0.47,1900,1.3061263157894738
348,580790,21.67,43.14,0.47,1910,1.2968115183246074
349,582790,22.26,41.23,0.47,2000,1.3543
350,584910,23.07,39.96,0.47,2120,1.4342028301886793
351,587150,23.52,38.9,0.47,2240,1.5076339285714289
352,589400,23.61,37.48,0.47,2250,1.4986711111111113
353,591600,23.58,37.09,0.47,2200,1.4658227272727273
354,593760,23.5,36.96,0.47,2160,1.4395833333333337
355,596040,23.36,36.82,0.47,2280,1.4961798245614035
356,598260,23.24,36.54,0.47,2220,1.4682702702702704
357,600430,23.1,36.44,0.47,2170,1.4462764976958526
358,602710,22.99,36.28,0.47,2280,1.5184561403508772
359,604870,22.85,36.2,0.47,2160,1.439625
360,606960,22.73,36.13,0.47,2090,1.3936698564593302
361,609000,22.61,36.06,0.47,2040,1.360686274509804
362,611010,22.4,36.2,0.47,2010,1.3410149253731343
363,613070,22.19,36.31,0.47,2060,1.3896116504854372
364,615080,22.0,36.34,0.47,2010,1.3609601990049756
365,617100,21.81,36.34,0.47,2020,1.3862079207920792
366,619170,21.63,36.48,0.47,2070,1.4213816425120778
367,621240,21.45,36.65,0.47,2070,1.462270531400967
368,623180,21.34,36.61,0.47,1940,1.3854432989690721
369,624980,21.27,36.82,0.47,1800,1.3095944444444443
370,626760,21.24,37.46,0.47,1780,1.3081741573033707
371,628520,21.24,37.68,0.47,1760,1.3155625
372,630170,22.16,36.61,0.47,1650,1.237933333333333
373,631880,24.56,32.39,0.47,1710,1.295777777777778
374,633720,24.81,32.02,0.47,1840,1.3951956521739128
375,635640,24.58,32.71,0.47,1920,1.4713333333333334
376,637560,23.51,35.26,0.47,1920,1.4647968750000004
377,639420,21.8,39.55,0.47,1860,1.4076827956989246
378,641330,21.7,40.36,0.47,1910,1.4177539267015709
379,643200,21.87,40.77,0.47,1870,1.3598074866310161
380,645060,22.36,41.46,0.47,1860,1.3203763440860212
381,647030,20.96,46.25,0.47,1970,1.373253807106599
382,648960,20.82,47.63,0.47,1930,1.345761658031088
383,650770,21.6,45.41,0.47,1810,1.2631988950276243
384,652510,21.87,45.28,0.46,1740,1.2149597701149424
385,654280,23.93,41.15,0.46,1770,1.235638418079096
386,656090,21.15,48.4,0.46,1810,1.249900552486188
387,657910,21.81,46.66,0.46,1820,1.25210989010989
388,659750,21.81,46.67,0.46,1840,1.265673913043478
389,661640,21.67,46.92,0.46,1890,1.2995132275132275
390,663450,21.81,46.69,0.46,1810,1.2452265193370162
391,665340,22.1,45.53,0.46,1890,1.2994920634920635
392,667300,22.09,45.64,0.46,1960,1.346969387755102
393,669210,21.81,45.95,0.46,1910,1.3130942408376967
394,671010,22.06,45.87,0.46,1800,1.2384444444444445
395,672780,22.25,46.21,0.46,1770,1.2181073446327682
396,674600,22.37,45.77,0.46,1820,1.2519835164835162
397,676430,22.3,45.65,0.46,1830,1.2587868852459014
398,678320,22.33,45.16,0.46,1890,1.2994761904761907
399,680170,22.28,45.08,0.46,1850,1.2724054054054055
400,682070,22.19,45.01,0.46,1900,1.306263157894737
401,683950,22.12,44.98,0.46,1880,1.292696808510638
402,685730,22.12,44.71,0.46,1780,1.2248539325842693
403,687570,22.09,44.75,0.46,1840,1.2655217391304348
404,689570,22.08,44.61,0.46,2000,1.373965
