transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
184,268530,19.55,38.91,0.62,1200,1.0084916666666668
185,269810,19.29,39.25,0.62,1280,1.0743359375000001
186,270950,19.09,39.55,0.62,1140,0.9474122807017543
187,272110,18.94,39.67,0.62,1160,0.9637155172413795
188,273370,18.82,39.7,0.62,1260,1.0457936507936507
189,274530,18.67,39.73,0.62,1160,0.9643620689655172
190,275670,18.53,39.8,0.61,1140,0.9480701754385965
191,276820,18.47,39.76,0.61,1150,0.9563304347826087
192,278150,18.38,39.8,0.61,1330,1.1271578947368421
193,279360,18.34,39.86,0.61,1210,1.028793388429752
194,280430,18.37,39.82,0.61,1070,0.9113925233644858
195,281660,18.4,39.94,0.61,1230,1.0674634146341462
196,282780,18.35,39.94,0.61,1120,0.9756339285714285
197,283870,18.33,40.03,0.61,1090,0.9502201834862386
198,284950,23.49,30.88,0.61,1080,0.9497870370370368
199,286120,25.27,28.74,0.61,1170,1.0297606837606839
200,287190,25.82,28.2,0.61,1070,0.9431308411214954
201,288360,25.89,28.46,0.61,1170,1.0605897435897436
202,289390,26.87,27.38,0.61,1030,0.9598640776699028
203,290550,27.75,26.43,0.61,1160,1.0791724137931036
204,291700,28.06,25.97,0.61,1150,1.0783391304347825
205,292740,28.33,25.66,0.61,1040,1.0107403846153846
206,293910,28.44,25.56,0.61,1170,1.1348119658119658
207,294920,29.42,24.52,0.61,1010,0.9823168316831683
208,296120,29.88,24.07,0.61,1200,1.1748999999999998
209,297240,29.26,24.87,0.61,1120,1.0982321428571429
210,298280,28.31,26.06,0.61,1040,1.0210480769230768
211,299240,27.57,27.03,0.61,960,0.93059375
212,300170,27.26,27.62,0.61,930,0.8965698924731184
213,301150,26.48,28.91,0.61,980,0.9435714285714285
214,302050,25.82,29.97,0.61,900,0.8679222222222222
215,302960,25.56,30.51,0.61,910,0.8775824175824176
216,303910,25.36,30.94,0.61,950,0.9156631578947366
217,304780,26.01,30.01,0.61,870,0.8397931034482757
218,305580,26.15,29.83,0.61,800,0.7734125
219,306470,26.81,29.15,0.61,890,0.8516179775280899
220,307330,27.51,28.19,0.61,860,0.8214069767441861
221,308210,27.76,28.02,0.61,880,0.840215909090909
222,309130,27.19,29.01,0.61,920,0.8779130434782609
223,310120,26.96,29.51,0.61,990,0.9359696969696968
224,311100,26.8,29.94,0.61,980,0.9242448979591836
225,312100,26.45,30.58,0.61,1000,0.9429399999999999
226,313140,26.14,31.23,0.61,1040,0.9797403846153848
227,314210,26.05,31.56,0.61,1070,1.0073831775700932
228,315230,25.99,32.04,0.61,1020,0.9610588235294117
229,316300,25.82,33.18,0.61,1070,1.0077102803738316
230,317400,25.63,33.67,0.61,1100,1.0354090909090907
231,318450,25.44,34.39,0.61,1050,0.9887904761904761
232,319450,25.03,34.12,0.61,1000,0.9425399999999998
233,320410,24.72,34.75,0.61,960,0.9059791666666666
234,321440,24.33,35.27,0.61,1030,0.9809514563106794
235,322390,23.97,35.78,0.61,950,0.9058947368421053
236,323450,23.63,36.27,0.61,1060,1.0087264150943398
237,324530,22.99,38.07,0.61,1080,1.0356296296296297
238,325730,22.8,38.38,0.61,1200,1.151675
239,326900,22.6,38.96,0.61,1170,1.1231452991452993
240,328110,22.48,39.18,0.61,1210,1.1612314049586776
241,329320,22.25,39.48,0.61,1210,1.1608181818181815
242,330430,22.08,39.55,0.61,1110,1.0665765765765765
243,331560,21.91,39.79,0.61,1130,1.0859115044247787
244,332770,21.7,40.14,0.61,1210,1.16100826446281
245,333860,21.57,40.39,0.61,1090,1.0478165137614681
246,335070,21.23,41.18,0.61,1210,1.156702479338843
247,336300,20.96,42.13,0.61,1230,1.1678048780487804
248,337300,20.8,41.79,0.61,1000,0.9527299999999999
249,338350,20.62,42.1,0.61,1050,0.999542857142857
250,339390,20.4,42.52,0.61,1040,0.9800288461538462
251,340390,20.22,42.79,0.61,1000,0.94316
252,341440,20.3,42.53,0.61,1050,0.9894952380952383
253,342480,20.29,42.52,0.61,1040,0.9724903846153846
254,343450,20.2,42.76,0.61,970,0.9052577319587628
255,344500,19.95,43.39,0.61,1050,0.9786380952380953
256,345470,19.78,43.76,0.61,970,0.9053814432989691
257,346490,19.53,44.32,0.61,1020,0.9614313725490196
258,347590,19.42,44.52,0.61,1100,1.0354090909090907
259,348680,19.13,45.12,0.61,1090,1.026110091743119
260,349920,19.03,44.85,0.61,1240,1.1642419354838711
261,351300,19.06,44.69,0.61,1380,1.2934637681159422
262,352640,18.97,44.82,0.61,1340,1.2565970149253731
263,353840,18.9,44.92,0.6,1200,1.1391833333333334
264,355020,18.84,45.12,0.6,1180,1.120923728813559
265,356120,18.83,45.04,0.6,1100,1.0464727272727274
266,357080,18.82,45.26,0.6,960,0.9329895833333333
267,358010,18.84,45.46,0.6,930,0.9058387096774195
268,359120,18.8,45.58,0.6,1110,1.0776036036036036
269,360340,18.77,45.46,0.6,1220,1.1882295081967214
270,361430,18.71,45.23,0.6,1090,1.0693302752293576
271,362550,18.69,45.83,0.6,1120,1.098375
272,363580,18.69,45.57,0.6,1030,1.0113689320388353
273,364640,18.66,45.57,0.6,1060,1.0717452830188676
274,365540,18.57,45.84,0.6,900,0.9130222222222222
275,366500,18.42,46.04,0.6,960,0.9728645833333334
276,367420,18.35,45.92,0.6,920,0.9450217391304349
277,368190,18.29,46.07,0.6,770,0.8065454545454545
278,369070,18.26,46.03,0.6,880,0.9194659090909092
279,370010,18.2,46.06,0.6,940,0.9810000000000001
280,370940,18.2,46.12,0.6,930,0.9762258064516128
281,371950,18.27,46.43,0.6,1010,1.0725643564356435
282,372940,19.0,45.03,0.59,990,1.0515353535353535
283,373800,19.67,43.75,0.58,860,0.9157209302325581
284,374670,20.35,42.46,0.58,870,0.926287356321839
285,375610,21.17,40.49,0.58,940,0.9995212765957449
286,376640,22.17,38.49,0.58,1030,1.0936699029126216
287,377660,23.16,36.43,0.58,1020,1.0835
288,378660,23.92,35.06,0.58,1000,1.0361900000000002
289,379670,23.76,35.36,0.58,1010,1.0426435643564353
290,380650,24.81,33.8,0.58,980,1.0121836734693876
291,381720,25.82,32.23,0.58,1070,1.0914579439252334
292,382720,26.46,31.34,0.58,1000,0.98309
293,383680,26.95,30.74,0.58,960,0.9443541666666666
294,384440,27.22,30.39,0.58,760,0.7506315789473684
295,385330,27.57,29.97,0.58,890,0.8612247191011236
296,386240,28.01,29.4,0.58,910,0.8414615384615385
297,387270,28.38,28.93,0.58,1030,0.9505145631067962
298,388330,28.7,28.55,0.58,1060,0.977622641509434
299,389390,29.0,28.23,0.58,1060,1.0032452830188678
300,390450,29.06,28.28,0.58,1060,1.0093867924528301
301,391530,29.12,28.12,0.58,1080,1.028111111111111
302,392580,29.23,27.97,0.58,1050,1.0135619047619047
303,393500,29.22,28.05,0.58,920,0.9147608695652171
304,394480,29.28,28.04,0.58,980,0.9732857142857142
305,395330,29.2,28.18,0.58,850,0.8462705882352941
306,396280,28.64,28.97,0.58,950,0.9489684210526317
307,397210,28.59,29.12,0.58,930,0.9339677419354838
308,398110,28.53,29.23,0.58,900,0.9043444444444444
309,399020,28.44,29.42,0.58,910,0.9141868131868132
310,400000,28.27,29.61,0.58,980,0.9767857142857143
311,400960,27.98,30.05,0.58,960,0.9539791666666667
312,401840,27.49,30.98,0.58,880,0.8757954545454546
313,402780,27.23,31.31,0.58,940,0.9344893617021279
314,403730,26.58,32.37,0.58,950,0.9211999999999998
315,404720,26.02,33.39,0.57,990,0.9534545454545453
316,405720,25.75,34.08,0.57,1000,0.96288
317,406700,25.5,34.54,0.57,980,0.9440000000000001
318,407640,25.27,35.16,0.57,940,0.8783191489361704
319,408560,24.99,35.89,0.57,920,0.8596413043478259
320,409670,24.57,36.7,0.57,1110,1.034054054054054
321,410780,24.19,37.51,0.57,1110,1.0213423423423424
322,411840,23.92,37.85,0.57,1060,0.9670283018867927
323,412910,23.61,38.38,0.57,1070,0.9759439252336448
324,414020,23.4,38.58,0.57,1110,1.011252252252252
325,415050,23.26,38.87,0.57,1030,0.9298058252427185
326,416140,23.1,39.02,0.57,1090,0.9830825688073394
327,417250,22.96,39.38,0.57,1110,1.0008558558558558
328,418430,22.83,39.57,0.57,1180,1.0523305084745767
329,419470,22.66,39.88,0.57,1040,0.9284807692307692
330,420730,22.52,40.09,0.57,1260,1.1215079365079368
331,421950,22.42,40.12,0.57,1220,1.086483606557377
332,423190,22.26,40.35,0.57,1240,1.1039596774193547
333,424380,22.15,40.4,0.57,1190,1.060075630252101
334,425450,22.03,40.46,0.57,1070,0.9548691588785049
335,426500,21.91,40.26,0.57,1050,0.9373333333333335
336,427660,21.81,40.42,0.57,1160,1.033948275862069
337,428760,21.71,40.57,0.57,1100,0.981318181818182
338,429850,21.56,40.8,0.57,1090,0.9725596330275229
339,430840,21.45,40.77,0.57,990,0.8846262626262625
340,431940,21.33,40.91,0.57,1100,0.9811818181818184
341,432840,21.24,40.97,0.57,900,0.8054222222222222
342,433710,21.17,41.15,0.57,870,0.7790919540229886
343,434520,21.08,41.14,0.57,810,0.7262592592592593
344,435370,20.98,41.28,0.57,850,0.7614588235294117
345,436350,20.55,42.07,0.57,980,0.8851122448979593
346,437320,20.35,42.6,0.57,970,0.8768144329896908
347,438280,20.15,42.75,0.57,960,0.8679270833333333
348,439210,19.98,43.16,0.57,930,0.8412043010752688
349,440140,19.9,43.39,0.57,930,0.8412043010752688
350,441120,19.82,43.45,0.57,980,0.8856632653061226
351,442120,19.74,43.66,0.56,1000,0.9034000000000002
352,443070,19.77,43.53,0.56,950,0.8636736842105263
353,443990,19.71,43.68,0.56,920,0.8414673913043479
354,444980,19.64,43.7,0.55,990,0.9043434343434343
355,445970,19.58,43.78,0.55,990,0.9043030303030303
356,446960,19.54,43.73,0.55,990,0.9123232323232323
357,447960,19.44,43.92,0.55,1000,0.92327
358,448850,19.38,43.98,0.55,890,0.8233483146067415
359,449680,19.32,43.99,0.55,830,0.7686987951807229
360,450560,19.26,44.15,0.55,880,0.8218522727272727
361,451450,19.22,44.15,0.55,890,0.8321460674157304
362,452460,19.15,44.28,0.55,1010,0.9424455445544554
363,453470,19.13,44.3,0.55,1010,0.9423564356435644
364,454380,19.05,44.35,0.55,910,0.8683626373626373
365,455230,19.01,44.39,0.55,850,0.8124352941176471
366,456000,18.97,44.4,0.55,770,0.7373766233766234
367,456760,18.93,44.45,0.55,760,0.7279736842105261
368,457620,18.98,44.32,0.55,860,0.821918604651163
369,458550,19.14,44.15,0.55,930,0.8875591397849462
370,459490,19.61,44.21,0.55,940,0.8968617021276595
371,460460,20.52,42.25,0.55,970,0.9249793814432989
372,461430,21.33,40.45,0.55,970,0.907958762886598
373,462500,22.24,38.58,0.55,1070,0.9975794392523364
374,463520,23.01,37.04,0.55,1020,0.9517549019607843
375,464570,23.8,35.66,0.55,1050,0.9694285714285714
376,465660,24.56,34.54,0.55,1090,0.983275229357798
377,466750,25.34,33.45,0.55,1090,0.9833119266055044
378,467890,26.01,32.65,0.55,1140,1.0276929824561405
379,468970,26.58,32.0,0.55,1080,0.9319166666666666
380,470000,27.14,31.35,0.55,1030,0.8890582524271846
381,471010,27.6,30.95,0.55,1010,0.8720990099009901
382,472040,28.05,30.52,0.55,1030,0.8611262135922331
383,473060,28.54,30.0,0.55,1020,0.8398431372549019
384,474140,28.81,29.9,0.55,1080,0.8884444444444443
385,475260,29.13,29.65,0.55,1120,0.9234910714285715
386,476300,29.4,29.44,0.55,1040,0.8767019230769231
387,477540,29.8,28.77,0.55,1240,1.042516129032258
388,478760,29.98,28.54,0.55,1220,1.0260245901639344
389,480060,30.18,27.97,0.55,1300,1.1309615384615386
390,481220,30.23,27.83,0.55,1160,1.0108706896551725
391,482210,30.29,27.73,0.55,990,0.8648383838383839
392,483400,30.28,27.71,0.55,1190,1.0364453781512608
393,484580,30.36,27.87,0.55,1180,1.027940677966102
394,485750,29.98,28.62,0.55,1170,1.0194358974358977
395,486850,29.66,29.14,0.55,1100,0.9280272727272729
396,487940,29.26,29.88,0.55,1090,0.9180917431192661
397,489000,29.15,29.97,0.55,1060,0.8932735849056603
398,490020,28.79,30.54,0.55,1020,0.8398235294117645
399,490930,28.33,31.46,0.55,910,0.7413406593406595
400,492000,27.82,32.22,0.55,1070,0.8694485981308411
401,493130,27.3,33.22,0.55,1130,0.9175575221238939
402,494140,26.97,33.73,0.55,1010,0.7813564356435644
403,495250,26.62,34.46,0.55,1110,0.8572522522522522
404,496280,26.27,35.13,0.55,1030,0.7963203883495147
405,497400,25.88,35.94,0.55,1120,0.8384553571428572
406,498590,25.63,36.49,0.55,1190,0.882621848739496
407,499870,25.12,37.09,0.54,1280,0.9483984375000001
408,501150,24.84,37.47,0.54,1280,0.9164921874999999
409,502280,24.57,37.87,0.54,1130,0.8047876106194689
410,503340,24.38,38.21,0.54,1060,0.7555849056603774
411,504530,24.14,38.52,0.54,1190,0.8385546218487395
412,505870,23.95,38.81,0.54,1340,0.9387985074626866
413,507140,23.79,38.95,0.54,1270,0.8904251968503939
414,508450,23.64,39.1,0.54,1310,0.9064809160305344
415,509770,23.47,39.48,0.54,1320,0.9115909090909091
416,511050,23.36,39.6,0.54,1280,0.8843281250000001
417,512340,23.27,39.56,0.54,1290,0.8786124031007752
418,513720,23.15,39.7,0.54,1380,0.9387898550724636
419,514980,23.1,39.62,0.54,1260,0.854626984126984
420,516410,22.97,39.81,0.54,1430,0.9578391608391612
421,517810,22.82,39.89,0.54,1400,0.9381142857142857
422,519300,22.62,40.09,0.54,1490,0.9976442953020135
423,520750,22.51,40.09,0.54,1450,0.9713103448275864
424,522060,22.37,40.16,0.54,1310,0.8789160305343512
425,523470,22.19,40.37,0.54,1410,0.9452340425531913
426,524980,22.03,40.72,0.54,1510,1.011344370860927
427,526590,21.98,40.65,0.54,1610,1.077391304347826
428,528130,21.88,40.56,0.54,1540,1.0312012987012988
429,529670,21.8,40.46,0.54,1540,1.0312402597402597
430,531060,21.63,40.63,0.54,1390,0.932064748201439
431,532550,21.45,40.66,0.54,1490,0.9981275167785236
432,533990,21.4,40.9,0.54,1440,0.979
433,535280,21.26,40.9,0.54,1290,0.8786899224806202
434,536560,21.16,40.95,0.54,1280,0.8780156249999999
435,538010,21.08,41.11,0.54,1450,1.0143586206896553
436,539430,21.05,41.22,0.54,1420,0.9936830985915492
437,540800,21.02,41.14,0.54,1370,0.9817153284671534
438,542230,20.99,41.28,0.54,1430,1.0290209790209792
439,543740,21.98,40.81,0.54,1510,1.0886092715231788
440,545120,26.68,32.72,0.54,1380,1.0073840579710145
441,546360,28.03,30.87,0.54,1240,0.9066451612903226
442,547670,28.71,29.96,0.54,1310,0.9649160305343512
443,548870,29.77,28.58,0.54,1200,0.8899500000000001
444,550070,30.51,27.69,0.54,1200,0.8898666666666666
445,551290,30.74,27.57,0.54,1220,0.9045000000000001
446,552630,31.53,26.44,0.54,1340,0.9921791044776119
447,553940,32.35,25.62,0.54,1310,0.9701908396946565
448,555380,31.66,26.63,0.54,1440,1.039388888888889
449,556770,25.82,36.23,0.54,1390,1.0010575539568345
450,558230,25.22,37.37,0.54,1460,1.0291506849315069
451,559760,25.82,36.54,0.54,1530,1.0245947712418304
452,561260,25.98,36.32,0.54,1500,1.0046933333333337
453,562710,26.09,36.03,0.54,1450,0.9853241379310343
454,564150,26.24,35.36,0.54,1440,0.9794236111111111
455,565520,26.35,35.02,0.54,1370,0.9325328467153285
456,566950,25.82,36.11,0.54,1430,0.9728111888111891
457,568330,25.81,36.08,0.54,1380,0.9392536231884059
458,569740,25.55,36.27,0.54,1410,0.9718014184397163
459,571250,25.24,36.41,0.54,1510,1.0412913907284773
460,572830,24.71,37.28,0.54,1580,1.088860759493671
461,574420,24.15,38.1,0.54,1590,1.0956918238993714
462,575930,24.03,38.03,0.54,1510,1.0413245033112586
463,577360,23.49,38.69,0.54,1430,0.9868951048951049
464,578800,22.96,39.57,0.54,1440,0.9936944444444444
465,580300,21.87,41.8,0.54,1500,1.0238066666666668
466,581590,21.68,42.19,0.54,1290,0.8787209302325582
467,582910,21.52,41.87,0.54,1320,0.8988484848484848
468,584370,24.25,36.27,0.54,1460,0.9787602739726027
469,585810,24.71,35.65,0.54,1440,0.9649791666666666
470,587200,24.81,35.6,0.54,1390,0.9320143884892086
471,588610,24.85,34.88,0.54,1410,0.9453120567375888
472,589920,24.79,34.54,0.54,1310,0.8791068702290076
473,591200,24.77,34.54,0.54,1280,0.8481249999999999
474,592630,24.67,34.54,0.54,1430,0.9440909090909089
475,594080,24.54,34.54,0.54,1450,0.9571793103448276
476,595630,24.43,34.54,0.54,1550,1.0222129032258065
477,597180,24.32,34.47,0.54,1550,1.0222064516129032
478,598770,24.18,34.43,0.54,1590,1.0482075471698113
479,600250,24.04,34.54,0.54,1480,0.9767229729729731
480,601650,23.94,34.54,0.54,1400,0.9245714285714286
481,603130,23.83,34.45,0.54,1480,0.9767635135135135
482,604670,23.67,34.54,0.54,1540,1.0158701298701298
483,606150,23.54,34.54,0.54,1480,0.9913986486486486
484,607500,23.43,34.54,0.54,1350,0.9055555555555557
485,608990,23.29,34.54,0.54,1490,0.9982147651006712
486,610520,22.98,35.09,0.54,1530,1.0246666666666666
