transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
37,54650,22.73,29.46,0.52,1160,0.8546551724137932
38,55790,22.75,29.86,0.52,1140,0.8337105263157893
39,57050,22.7,29.81,0.52,1260,0.9199999999999998
40,58410,22.76,30.06,0.52,1360,0.9572058823529412
41,59970,22.53,29.61,0.52,1560,1.087621794871795
42,61610,22.53,29.12,0.52,1640,1.1295365853658539
43,63350,22.66,29.4,0.52,1740,1.1780114942528734
44,65090,22.82,28.47,0.52,1740,1.1771724137931034
45,66880,22.07,29.43,0.52,1790,1.2100223463687152
46,68660,22.22,27.33,0.52,1780,1.2089662921348314
47,70520,21.88,27.5,0.52,1860,1.2761129032258063
48,72320,21.67,27.86,0.52,1800,1.2365555555555554
49,74130,21.31,27.74,0.52,1810,1.2431767955801105
50,76020,21.03,27.9,0.52,1890,1.3045396825396827
51,77890,20.7,28.09,0.52,1870,1.3024278074866307
52,79790,20.4,28.67,0.52,1900,1.3323736842105263
53,81650,20.17,28.69,0.52,1860,1.3130698924731186
54,83630,19.89,28.9,0.52,1980,1.3959747474747475
55,85450,19.74,28.88,0.52,1820,1.2853131868131868
56,87270,19.61,28.76,0.52,1820,1.2979285714285715
57,89150,19.5,28.83,0.52,1880,1.3445
58,91180,19.35,28.75,0.52,2030,1.4506798029556651
59,93210,18.93,28.69,0.52,2030,1.4514137931034483
60,95100,18.58,28.9,0.52,1890,1.3526031746031746
61,96950,18.24,29.12,0.52,1850,1.3241351351351354
62,98870,18.14,29.19,0.52,1920,1.373140625
63,100720,17.9,29.83,0.52,1850,1.3240324324324322
64,102480,17.68,29.97,0.52,1760,1.2432556818181817
65,104270,17.5,30.29,0.52,1790,1.2629720670391062
66,106120,17.51,30.45,0.52,1850,1.286172972972973
67,107790,17.64,30.75,0.52,1670,1.1632215568862272
68,109470,17.75,31.21,0.52,1680,1.1539166666666667
69,111140,17.79,31.6,0.52,1670,1.1474670658682633
70,112870,24.08,23.88,0.52,1730,1.1726358381502888
71,114570,25.26,23.33,0.52,1700,1.1514411764705883
72,116240,26.31,22.58,0.52,1670,1.2020000000000002
73,117990,27.87,21.73,0.52,1750,1.2703142857142855
74,119760,20.47,31.0,0.52,1770,1.421129943502825
75,121400,19.84,32.04,0.52,1640,1.352
76,122980,20.2,32.48,0.52,1580,1.3417911392405064
77,124490,20.25,32.85,0.52,1510,1.3074172185430464
78,125990,20.35,33.43,0.52,1500,1.2988800000000003
79,127480,20.0,33.75,0.52,1490,1.3197315436241608
80,128950,19.74,34.19,0.52,1470,1.3021020408163264
81,130250,19.7,34.54,0.52,1300,1.1447923076923079
82,131510,19.97,34.95,0.52,1260,1.107738095238095
83,132810,20.02,35.3,0.52,1300,1.1420076923076923
84,134140,20.05,35.76,0.52,1330,1.1446240601503759
85,135450,20.17,36.77,0.52,1310,1.1256106870229008
86,136890,20.07,37.68,0.52,1440,1.2310625
87,138250,20.09,38.08,0.52,1360,1.1404044117647056
88,139660,19.91,38.65,0.52,1410,1.18145390070922
89,141110,20.07,38.51,0.52,1450,1.1933448275862069
90,142610,20.38,38.07,0.52,1500,1.22658
91,143960,20.7,38.01,0.51,1350,1.105614814814815
92,145320,21.63,37.02,0.5,1360,1.1003014705882352
93,146740,21.96,36.93,0.49,1420,1.1480985915492958
94,148130,21.81,37.53,0.49,1390,1.1074604316546761
95,149510,21.57,37.82,0.49,1380,1.0893405797101448
96,150870,20.89,39.07,0.49,1360,1.073720588235294
97,152060,22.56,36.21,0.49,1190,0.9304537815126049
98,153260,22.59,36.12,0.49,1200,0.9370750000000001
99,154350,22.51,35.69,0.49,1090,0.8524220183486237
100,155400,22.22,36.06,0.49,1050,0.8217333333333333
101,156560,21.96,36.19,0.49,1160,0.9065000000000002
102,157780,21.76,36.34,0.49,1220,0.9525491803278691
103,159100,21.66,36.41,0.49,1320,1.0294393939393938
104,160520,21.33,36.73,0.49,1420,1.1062746478873235
105,162020,21.12,36.96,0.49,1500,1.16786
106,163360,20.96,37.24,0.49,1340,1.0451492537313434
107,164710,20.63,37.57,0.49,1350,1.0526370370370368
108,166200,20.33,37.92,0.49,1490,1.1696107382550334
109,167670,20.16,38.05,0.49,1470,1.159013605442177
110,169200,19.93,38.46,0.49,1530,1.2056993464052288
111,170680,19.49,39.53,0.49,1480,1.1668175675675674
112,172100,19.08,40.37,0.49,1420,1.1203661971830987
113,173000,18.93,40.64,0.49,900,0.7187888888888888
114,174080,18.64,41.26,0.49,1080,0.8663518518518518
115,175230,18.41,41.69,0.49,1150,0.9216086956521738
116,176540,18.22,42.32,0.49,1310,1.0476106870229007
117,177800,18.0,42.95,0.49,1260,1.0082936507936506
118,179020,17.79,42.76,0.49,1220,0.9767622950819671
119,180180,17.63,42.42,0.49,1160,0.9295172413793104
120,181410,17.56,42.35,0.49,1230,0.9848211382113821
121,182680,17.46,42.38,0.49,1270,1.016251968503937
122,183970,17.38,42.34,0.49,1290,1.031937984496124
123,185350,17.25,42.32,0.48,1380,1.1027753623188408
124,186760,17.11,42.32,0.48,1410,1.1263829787234043
125,188240,16.92,42.85,0.48,1480,1.1679527027027028
126,189800,16.75,42.92,0.48,1560,1.2292371794871797
127,191270,16.58,42.79,0.48,1470,1.1517959183673467
128,192910,16.56,43.12,0.48,1640,1.274792682926829
129,194600,16.5,43.3,0.47,1690,1.3081952662721894
130,196250,16.4,43.12,0.47,1650,1.2651939393939393
131,197960,16.43,42.99,0.47,1710,1.3110994152046782
132,199630,22.78,31.82,0.47,1670,1.247718562874252
133,201260,23.78,30.23,0.47,1630,1.218288343558282
134,202950,24.95,28.4,0.47,1690,1.2944378698224854
135,204580,25.84,27.46,0.47,1630,1.2506134969325153
136,206240,24.94,29.32,0.47,1660,1.3434277108433736
137,207780,19.57,37.92,0.47,1540,1.2585064935064936
138,209400,20.87,34.85,0.47,1620,1.3618395061728394
139,211050,20.27,36.34,0.47,1650,1.4122545454545454
140,212630,20.4,36.61,0.47,1580,1.3616139240506329
141,214230,20.56,36.23,0.47,1600,1.40165625
142,215860,20.39,36.28,0.47,1630,1.427496932515337
143,217510,20.65,37.23,0.47,1650,1.4450303030303029
144,219220,20.74,37.92,0.47,1710,1.4966374269005849
145,220920,21.03,38.25,0.47,1700,1.4561117647058823
146,222670,21.29,38.55,0.47,1750,1.4964799999999998
147,224380,21.55,39.72,0.47,1710,1.4479181286549707
148,226150,22.15,39.31,0.47,1770,1.496050847457627
149,227870,22.54,38.69,0.47,1720,1.4255581395348838
150,229540,22.28,39.0,0.47,1670,1.3800958083832335
151,231260,22.11,39.0,0.47,1720,1.420970930232558
152,233120,21.88,39.56,0.47,1860,1.5343118279569892
153,235000,21.28,40.15,0.47,1880,1.5508829787234042
154,236910,20.12,42.05,0.47,1910,1.5749738219895288
155,238970,22.25,37.02,0.47,2060,1.6961650485436894
156,241080,21.99,37.51,0.47,2110,1.7365734597156401
157,243270,21.16,38.74,0.47,2190,1.8013744292237444
158,245620,20.72,39.42,0.47,2350,1.930395744680851
159,248040,20.38,39.82,0.47,2420,1.9867561983471074
160,250400,20.32,39.82,0.47,2360,1.960978813559322
161,252790,20.2,39.82,0.47,2390,1.9859958158995816
162,254990,20.06,39.86,0.47,2200,1.8310772727272728
163,257250,19.93,39.93,0.47,2260,1.880278761061947
164,259310,19.67,40.37,0.46,2060,1.7168980582524276
165,261350,19.58,40.37,0.46,2040,1.7003186274509803
166,263360,19.5,40.37,0.46,2010,1.6756915422885572
167,265540,19.32,40.46,0.46,2180,1.8148944954128439
168,267850,19.15,40.43,0.46,2310,1.920965367965368
169,270230,18.89,40.56,0.46,2380,1.9735168067226891
170,272840,18.47,40.69,0.46,2610,2.13951724137931
171,275480,18.26,40.84,0.46,2640,2.163469696969697
172,277870,18.19,40.91,0.46,2390,1.9851631799163179
173,280390,18.27,40.84,0.46,2520,2.1162817460317465
174,283150,18.28,40.91,0.46,2760,2.3655579710144927
175,286010,25.48,29.44,0.46,2860,2.473237762237762
176,288880,27.42,27.19,0.46,2870,2.5592822299651568
177,291750,19.52,40.6,0.46,2870,2.6378989547038327
178,294370,20.02,40.67,0.46,2620,2.5043740458015264
179,296740,20.32,41.16,0.46,2370,2.291126582278481
180,298950,20.03,42.51,0.46,2210,2.136511312217195
181,301070,20.21,42.54,0.46,2120,2.0154481132075475
182,303030,20.19,43.13,0.46,1960,1.86625
183,305070,20.24,43.19,0.46,2040,1.941063725490196
184,307080,20.66,42.97,0.46,2010,1.8974129353233833
185,309070,20.95,42.91,0.46,1990,1.8747587939698496
186,310990,21.55,42.48,0.46,1920,1.7925625
187,313020,21.77,42.54,0.46,2030,1.8918374384236454
188,315030,22.34,41.51,0.46,2010,1.8736666666666666
189,317040,22.16,42.25,0.46,2010,1.873676616915423
190,319060,22.72,41.74,0.46,2020,1.8826336633663363
191,321140,22.54,42.28,0.46,2080,1.9495048076923076
192,323220,21.64,43.49,0.46,2080,1.9578461538461538
193,325520,22.55,40.1,0.46,2300,2.180469565217391
194,327660,22.18,40.53,0.46,2140,2.0342897196261687
195,329750,21.93,40.59,0.46,2090,1.987574162679426
196,332040,21.69,40.77,0.46,2290,2.1738471615720525
197,334490,21.32,41.3,0.46,2450,2.322412244897959
198,336920,21.05,41.51,0.46,2430,2.2803251028806586
199,339320,20.74,41.85,0.46,2400,2.2378625
200,341650,20.61,41.91,0.46,2330,2.1654892703862663
201,344040,20.46,42.04,0.46,2390,2.1972217573221755
202,346460,20.17,42.4,0.45,2420,2.237780991735537
203,348930,19.82,42.85,0.45,2470,2.293028340080972
204,351240,19.56,43.16,0.45,2310,2.1475367965367966
205,353650,19.35,43.49,0.45,2410,2.2519917012448136
206,356000,19.21,43.74,0.45,2350,2.206608510638298
207,358320,19.07,43.74,0.45,2320,2.222737068965517
208,360610,19.01,43.79,0.45,2290,2.206052401746725
209,362770,18.89,43.84,0.45,2160,2.094689814814815
210,364990,18.7,44.05,0.45,2220,2.2073918918918918
211,367380,18.53,44.41,0.45,2390,2.392979079497908
212,369860,18.37,44.64,0.45,2480,2.5422943548387096
213,372330,18.36,44.46,0.45,2470,2.5730890688259116
214,374800,18.7,43.81,0.45,2470,2.5800000000000005
215,377190,19.26,43.52,0.45,2390,2.4986945606694557
216,379770,19.93,43.26,0.45,2580,2.62603488372093
217,382350,21.19,41.57,0.45,2580,2.556891472868217
218,385080,22.07,40.68,0.45,2730,2.635783882783883
219,387900,22.91,39.55,0.45,2820,2.5578085106382975
220,390820,23.53,38.74,0.45,2920,2.7227328767123287
221,393730,24.48,37.43,0.45,2910,2.8009931271477666
222,396540,25.47,36.04,0.45,2810,2.74844128113879
223,399280,26.59,34.74,0.45,2740,2.6986496350364964
224,402080,27.5,33.31,0.45,2800,2.7296392857142857
225,404880,27.19,33.29,0.45,2800,2.661371428571429
226,407830,27.27,33.53,0.45,2950,2.737823728813559
227,410850,25.24,36.83,0.45,3020,2.7480496688741716
228,413880,24.03,38.95,0.45,3030,2.714782178217822
229,416960,23.28,40.84,0.45,3080,2.7289935064935067
230,419990,22.78,41.51,0.45,3030,2.657811881188119
231,422930,22.39,42.04,0.45,2940,2.5792517006802718
232,425720,22.05,42.19,0.45,2790,2.4502222222222225
233,428430,21.56,43.1,0.45,2710,2.3812767527675276
234,431060,21.25,43.39,0.45,2630,2.312429657794677
235,432000,21.14,43.49,0.45,900,0.8407340425531915
236,433000,21.06,43.52,0.45,1000,0.8934600000000001
237,434170,20.96,43.52,0.45,1170,1.042769230769231
238,435520,20.88,43.36,0.45,1350,1.2005259259259262
239,436910,20.75,43.43,0.45,1390,1.2492805755395682
240,438360,20.64,43.25,0.45,1450,1.3024206896551724
241,439850,20.51,43.32,0.45,1490,1.3377919463087249
242,441270,20.42,43.26,0.45,1420,1.2758732394366197
243,442610,20.36,43.19,0.45,1340,1.2050671641791046
244,443940,20.3,43.12,0.45,1330,1.2092406015037596
245,445220,20.2,43.15,0.45,1280,1.1646796875
246,446510,20.15,43.12,0.45,1290,1.1758062015503878
247,447680,20.07,43.14,0.45,1170,1.0776666666666663
248,448880,19.99,43.09,0.45,1200,1.1048416666666667
249,449920,19.95,43.12,0.45,1040,0.9596923076923076
250,450970,19.88,43.12,0.45,1050,0.9791809523809523
251,451930,19.81,43.12,0.45,960,0.89659375
252,452740,19.75,43.15,0.45,810,0.7586913580246913
253,453560,19.71,43.19,0.45,820,0.7679146341463414
254,454350,19.64,43.22,0.45,790,0.7561772151898732
255,455170,19.59,43.25,0.45,820,0.7843902439024392
256,456040,19.54,43.26,0.45,870,0.8313908045977012
257,456900,19.53,43.23,0.45,860,0.822
258,457830,19.49,43.35,0.45,930,0.8876989247311827
259,458840,19.56,43.4,0.45,1010,0.9627623762376237
260,459850,19.66,43.39,0.45,1010,0.9627524752475247
261,460730,19.75,43.56,0.45,880,0.84075
262,461550,19.87,43.59,0.45,820,0.768
263,462580,20.03,43.65,0.44,1030,0.9609805825242719
264,463590,20.22,43.59,0.44,1010,0.9425742574257427
265,464690,20.42,43.77,0.44,1100,1.0098363636363636
266,465890,20.74,43.62,0.43,1200,1.0810833333333332
267,466990,21.19,43.19,0.43,1100,0.9923545454545453
268,468040,21.68,42.58,0.43,1050,0.9441142857142857
269,469050,22.05,42.26,0.43,1010,0.872108910891089
270,470090,22.44,41.98,0.43,1040,0.8976057692307691
271,471130,22.75,41.74,0.43,1040,0.8976153846153846
272,472080,23.09,41.47,0.43,950,0.7921263157894739
273,473070,23.36,41.33,0.43,990,0.8155252525252523
274,474010,23.55,41.21,0.43,940,0.7749787234042553
275,474960,23.79,40.99,0.43,950,0.7831052631578949
276,476020,24.17,40.37,0.43,1060,0.8924056603773587
277,477080,24.46,39.46,0.43,1060,0.8934339622641511
278,478190,24.87,38.0,0.43,1110,0.9348918918918921
279,479270,25.36,36.38,0.43,1080,0.9322037037037036
280,480430,26.17,34.16,0.43,1160,1.011025862068966
281,481450,26.72,33.14,0.43,1020,0.8907450980392155
282,482450,27.29,32.33,0.43,1000,0.8735399999999999
283,483440,27.79,31.88,0.43,990,0.8649090909090908
284,484510,28.13,32.01,0.43,1070,0.9336728971962617
285,485740,28.79,31.49,0.43,1230,1.0710162601626014
286,486920,29.38,30.74,0.43,1180,0.9945423728813558
287,488150,29.68,30.32,0.43,1230,1.0343333333333333
288,489380,29.93,29.83,0.43,1230,1.0343333333333333
289,490670,30.13,29.45,0.43,1290,1.046596899224806
290,491960,30.33,29.44,0.43,1290,1.045503875968992
291,493260,30.09,29.91,0.43,1300,1.0480923076923074
292,494530,29.62,30.68,0.43,1270,0.97903937007874
293,495780,28.89,31.85,0.43,1250,0.9638639999999998
294,497050,27.89,33.49,0.43,1270,0.9652362204724411
295,498310,26.78,35.14,0.43,1260,0.9338492063492063
296,499640,26.23,36.06,0.43,1330,0.9849774436090223
297,500750,25.85,36.42,0.43,1110,0.8062702702702701
298,501910,25.57,36.83,0.43,1160,0.8260689655172414
299,503150,25.27,37.26,0.43,1240,0.8821290322580645
300,504420,25.03,37.74,0.43,1270,0.8960551181102363
301,505730,24.76,38.07,0.43,1310,0.9181221374045802
302,507070,24.56,38.3,0.43,1340,0.9388731343283582
303,508510,24.36,38.61,0.43,1440,0.9954444444444442
304,509910,24.19,38.74,0.43,1400,0.9663500000000002
305,511260,24.05,38.9,0.43,1350,0.9309925925925926
306,512520,23.93,39.01,0.43,1260,0.8584761904761906
307,513710,23.84,38.94,0.43,1190,0.8115042016806724
308,514890,23.74,38.97,0.43,1180,0.802864406779661
309,516220,23.59,39.21,0.42,1330,0.8921804511278197
310,517610,23.45,39.26,0.42,1390,0.9318992805755395
311,519060,23.33,39.28,0.42,1450,0.971586206896552
312,520520,23.17,39.39,0.42,1460,0.9781917808219177
313,522020,23.03,39.29,0.42,1500,1.0045733333333335
314,523550,22.88,39.42,0.42,1530,1.0243856209150326
315,525100,22.76,39.55,0.42,1550,1.0375612903225808
316,526660,22.61,39.69,0.42,1560,1.0441730769230768
317,528200,22.42,40.03,0.42,1540,1.031025974025974
318,529780,22.29,40.16,0.42,1580,1.0574367088607597
319,531390,22.2,40.16,0.42,1610,1.0772422360248448
320,533030,22.05,40.33,0.42,1640,1.101439024390244
321,534600,21.91,40.43,0.42,1570,1.0663757961783438
322,536230,21.79,40.64,0.42,1630,1.1065521472392639
323,537860,21.71,40.7,0.42,1630,1.1385828220858893
324,539450,21.61,40.93,0.42,1590,1.1114591194968553
325,541070,21.54,41.19,0.42,1620,1.1605987654320988
326,542660,21.52,41.31,0.42,1590,1.142949685534591
327,544270,23.71,37.49,0.42,1610,1.1677018633540373
328,545790,21.28,43.44,0.42,1520,1.108421052631579
329,547220,20.96,44.29,0.42,1430,1.0442307692307693
330,548760,21.1,44.71,0.42,1540,1.1379545454545454
331,550370,21.42,45.04,0.42,1610,1.1889316770186336
332,551900,21.53,45.5,0.42,1530,1.1308039215686274
333,553450,21.81,45.37,0.42,1550,1.1454064516129032
334,555020,20.01,50.65,0.42,1570,1.1401592356687897
335,556590,19.66,52.4,0.42,1570,1.128891719745223
336,558170,19.5,53.43,0.41,1580,1.1193354430379747
337,559860,19.79,53.23,0.41,1690,1.1303136094674555
338,561710,20.07,51.88,0.41,1850,1.238081081081081
339,563630,19.69,52.91,0.41,1920,1.3008854166666666
340,565590,19.92,51.37,0.41,1960,1.3275765306122451
341,567580,19.98,52.83,0.41,1990,1.3476180904522612
342,569600,20.45,49.69,0.41,2020,1.3803415841584163
343,571570,20.97,47.53,0.41,1970,1.353700507614213
344,573500,21.47,45.77,0.41,1930,1.3266113989637307
345,575580,22.05,44.18,0.41,2080,1.428264423076923
346,577690,22.24,42.72,0.41,2110,1.4484786729857824
347,579810,22.0,43.17,0.41,2120,1.4511415094339624
348,581820,21.28,44.06,0.41,2010,1.360955223880597
349,583780,24.12,37.76,0.41,1960,1.3177755102040816
350,585820,24.98,35.68,0.41,2040,1.360843137254902
351,587800,25.12,34.54,0.41,1980,1.321287878787879
352,589880,25.04,34.17,0.41,2080,1.387096153846154
353,591970,24.89,34.54,0.41,2090,1.3743014354066987
354,594100,24.59,34.81,0.41,2130,1.3989953051643194
355,596250,24.43,34.71,0.41,2150,1.4119906976744183
356,598330,24.29,34.61,0.41,2080,1.3665432692307693
357,600500,24.1,34.66,0.41,2170,1.4247741935483873
358,602670,23.96,34.54,0.41,2170,1.42489400921659
359,604800,23.77,34.54,0.41,2130,1.3991455399061035
360,606900,23.65,34.54,0.41,2100,1.400309523809524
361,608990,23.49,34.54,0.41,2090,1.3937224880382775
362,611150,23.23,34.95,0.41,2160,1.4396481481481482
363,613280,22.91,35.23,0.41,2130,1.4376948356807513
364,615410,22.71,35.23,0.41,2130,1.4410093896713618
365,617510,22.49,35.51,0.41,2100,1.4415476190476193
366,619500,22.29,35.78,0.41,1990,1.3784120603015073
367,621550,22.08,35.92,0.41,2050,1.4482390243902439
368,623680,21.93,36.13,0.41,2130,1.531492957746479
369,625780,21.86,36.27,0.41,2100,1.5244238095238096
370,627830,21.83,36.34,0.41,2050,1.5253804878048782
371,629880,21.82,36.58,0.41,2050,1.5290243902439025
372,631860,19.42,42.59,0.41,1980,1.4970757575757578
373,633860,18.98,43.9,0.41,2000,1.5120649999999998
374,635780,19.1,44.59,0.41,1920,1.452484375
375,637660,19.12,45.84,0.4,1880,1.4146223404255318
376,639630,18.83,46.91,0.4,1970,1.4703756345177665
377,641600,18.94,47.77,0.4,1970,1.43258883248731
378,643560,19.56,47.11,0.4,1960,1.4050408163265309
379,645510,19.2,49.23,0.4,1950,1.3509282051282052
380,647440,19.4,50.0,0.4,1930,1.3267305699481866
381,649240,19.33,51.03,0.39,1800,1.2385833333333334
382,651120,21.83,45.37,0.38,1880,1.2928244680851064
383,652960,22.61,44.35,0.38,1840,1.2656956521739129
384,654810,23.29,43.59,0.38,1850,1.2724864864864864
385,656680,20.36,51.92,0.38,1870,1.286048128342246
386,658560,20.39,52.17,0.38,1880,1.2928351063829784
387,660360,20.59,51.61,0.38,1800,1.2385444444444444
388,662130,20.77,51.34,0.38,1770,1.2181977401129942
389,663820,20.93,51.28,0.38,1690,1.1638757396449706
390,665660,20.69,51.96,0.38,1840,1.2656847826086954
391,667540,20.01,53.49,0.38,1880,1.2928085106382978
392,669380,19.76,53.54,0.38,1840,1.2656847826086954
393,671110,23.22,44.19,0.38,1730,1.1910404624277457
394,672900,23.27,44.0,0.38,1790,1.231754189944134
395,674590,23.34,43.85,0.38,1690,1.1638698224852073
396,676210,23.14,43.99,0.38,1620,1.1163086419753088
397,677700,23.07,44.0,0.38,1490,1.027872483221477
398,679160,22.95,44.1,0.38,1460,1.0074589041095892
399,680640,22.79,44.32,0.38,1480,1.021060810810811
400,682160,22.67,44.45,0.38,1520,1.048276315789474
401,683710,22.59,44.65,0.38,1550,1.0686838709677424
402,685190,22.63,44.38,0.38,1480,1.021060810810811
403,686650,22.6,44.35,0.38,1460,1.0074589041095892
404,688240,22.53,44.35,0.38,1590,1.0958930817610069
405,689930,22.45,44.39,0.38,1690,1.1638639053254438
