transmission_number,time_of_transmission,tem_value,hum_value,energy_level,update_rate,accuracy
72,112300,25.04,22.08,0.51,1710,1.1626081871345029
73,114110,26.38,21.46,0.51,1810,1.2222099447513812
74,115940,27.62,20.4,0.51,1830,1.293497267759563
75,117760,29.75,19.05,0.51,1820,1.3181373626373627
76,119590,21.48,29.23,0.51,1830,1.4452185792349723
77,121450,20.1,30.93,0.51,1860,1.5265645161290322
78,123200,20.5,31.67,0.51,1750,1.4876742857142853
79,124860,20.06,33.35,0.51,1660,1.4328855421686744
80,126410,20.53,32.73,0.51,1550,1.3531870967741932
81,127820,20.21,33.06,0.51,1410,1.2486524822695035
82,129180,20.21,33.04,0.51,1360,1.2053970588235297
83,130520,19.94,34.03,0.51,1340,1.1776492537313434
84,131880,19.88,35.1,0.51,1360,1.1936617647058823
85,133200,19.92,35.44,0.51,1320,1.1588939393939395
86,134380,20.0,36.23,0.51,1180,1.0150677966101698
87,135540,20.29,36.54,0.51,1160,0.998258620689655
88,136750,20.15,37.59,0.51,1210,1.0406528925619836
89,137910,20.34,37.47,0.51,1160,0.9752931034482757
90,139120,20.0,38.37,0.51,1210,1.016702479338843
91,140300,20.09,38.16,0.51,1180,0.9918644067796609
92,141430,21.26,35.83,0.51,1130,0.9277256637168142
93,142530,21.44,35.62,0.51,1100,0.9038636363636363
94,143540,21.61,35.63,0.51,1010,0.8315544554455444
95,144670,21.94,35.58,0.51,1130,0.9189557522123896
96,145890,20.98,38.62,0.51,1220,0.9880737704918032
97,147090,20.95,38.95,0.5,1200,0.9720666666666665
98,148250,20.86,39.29,0.5,1160,0.9223017241379311
99,149460,20.59,39.82,0.5,1210,0.9570743801652893
100,150670,20.44,40.15,0.5,1210,0.9566280991735535
101,151830,22.27,36.37,0.5,1160,0.9080862068965517
102,152910,22.72,35.64,0.5,1080,0.8448981481481481
103,153890,22.64,35.53,0.5,980,0.7679795918367346
104,154830,22.57,35.27,0.5,940,0.7365851063829787
105,155640,22.37,35.3,0.5,810,0.6365555555555554
106,156540,22.2,35.4,0.5,900,0.7059333333333333
107,157510,21.96,35.59,0.5,970,0.7601546391752576
108,158620,21.82,35.62,0.5,1110,0.8680180180180179
109,159880,21.55,36.09,0.5,1260,0.9826031746031744
110,161110,21.38,36.18,0.5,1230,0.959739837398374
111,162190,21.12,36.46,0.5,1080,0.8450925925925924
112,163250,20.89,37.59,0.5,1060,0.8297169811320754
113,164290,20.63,37.36,0.5,1040,0.8137115384615385
114,165310,20.47,37.41,0.5,1020,0.7985392156862746
115,166300,20.21,37.83,0.5,990,0.7846767676767678
116,167200,20.12,37.92,0.5,900,0.7150444444444445
117,168160,20.02,37.98,0.5,960,0.7618854166666666
118,169190,19.81,38.37,0.5,1030,0.8166116504854369
119,170190,19.43,39.27,0.5,1000,0.7931200000000002
120,171260,19.08,40.18,0.5,1070,0.8478317757009345
121,172510,18.71,40.98,0.5,1250,0.987816
122,173410,18.54,41.32,0.5,900,0.723022222222222
123,174390,18.26,41.98,0.5,980,0.7871020408163266
124,175270,18.05,42.38,0.5,880,0.7081250000000001
125,176300,17.93,42.88,0.5,1030,0.8269708737864077
126,177310,17.73,43.65,0.5,1010,0.8111683168316832
127,178330,17.54,43.65,0.5,1020,0.8185980392156863
128,179410,17.34,43.32,0.5,1080,0.8662962962962962
129,180460,17.22,43.19,0.5,1050,0.8426571428571429
130,181480,17.21,43.05,0.5,1020,0.8192549019607845
131,182530,17.15,43.05,0.5,1050,0.8425333333333334
132,183640,17.07,43.05,0.5,1110,0.8894774774774775
133,184690,17.0,42.97,0.5,1050,0.8421142857142858
134,185770,16.89,42.9,0.5,1080,0.8667685185185184
135,186760,16.75,43.02,0.5,990,0.7954949494949494
136,187820,16.59,43.5,0.5,1060,0.8413773584905659
137,188930,16.51,43.59,0.5,1110,0.8781801801801801
138,190060,16.35,43.72,0.5,1130,0.8947168141592919
139,191180,16.21,43.51,0.5,1120,0.8808839285714286
140,192380,16.19,43.93,0.5,1200,0.9370750000000002
141,193420,16.24,43.92,0.5,1040,0.8136442307692308
142,194350,16.23,43.94,0.5,930,0.7293225806451612
143,195320,16.1,43.9,0.5,970,0.7504639175257733
144,196310,16.11,43.72,0.5,990,0.7650404040404041
145,197260,16.14,43.55,0.5,950,0.7349578947368419
146,198180,20.57,34.42,0.5,920,0.7056413043478259
147,198960,22.76,31.32,0.5,780,0.5898974358974358
148,199790,23.69,29.95,0.5,830,0.627277108433735
149,200660,24.13,29.15,0.5,870,0.656689655172414
150,201590,24.53,28.45,0.5,930,0.7010752688172043
151,202580,25.27,27.37,0.5,990,0.7656060606060606
152,203570,26.51,25.71,0.5,990,0.7656464646464647
153,204610,27.08,25.02,0.5,1040,0.8035576923076921
154,205650,28.56,23.56,0.5,1040,0.8388846153846153
155,206720,21.59,34.58,0.5,1070,0.8793738317757008
156,207760,19.6,37.03,0.5,1040,0.8552692307692308
157,208900,19.45,37.23,0.49,1140,0.9444912280701755
158,209990,20.91,34.39,0.49,1090,0.9389174311926606
159,211150,20.06,36.41,0.49,1160,0.9982068965517242
160,212310,19.91,37.11,0.49,1160,0.9979741379310342
161,213550,20.08,36.75,0.49,1240,1.0901935483870968
162,214910,20.27,36.2,0.49,1360,1.1946764705882351
163,216310,20.47,35.95,0.49,1400,1.2285499999999998
164,217680,20.61,37.11,0.49,1370,1.2023941605839417
165,218970,20.79,37.49,0.49,1290,1.1341627906976743
166,220270,20.73,38.19,0.49,1300,1.1234461538461538
167,221520,20.84,38.77,0.49,1250,1.0748799999999998
168,222730,21.09,38.88,0.49,1210,1.0404462809917354
169,223900,20.93,39.69,0.49,1170,0.9969230769230768
170,225100,21.52,40.24,0.49,1200,1.0202166666666668
171,226360,22.04,40.09,0.49,1260,1.070444444444444
172,227520,21.92,39.77,0.49,1160,0.9673793103448274
173,228680,21.66,39.96,0.49,1160,0.9643534482758622
174,229870,21.28,40.42,0.49,1190,0.98890756302521
175,231000,21.13,40.68,0.49,1130,0.9400088495575221
176,232130,21.12,40.96,0.49,1130,0.9399292035398231
177,233380,20.95,41.06,0.49,1250,1.038032
178,234630,20.64,41.27,0.49,1250,1.0376479999999997
179,235870,20.61,41.4,0.49,1240,1.0293145161290322
180,237060,20.26,41.52,0.49,1190,0.9884705882352941
181,238260,21.91,37.57,0.49,1200,0.9965833333333334
182,239520,22.34,36.71,0.49,1260,1.0455555555555556
183,240740,22.55,36.39,0.49,1220,1.012877049180328
184,241970,21.29,38.42,0.49,1230,1.0211544715447156
185,243220,21.08,38.6,0.49,1250,1.0376240000000003
186,244470,20.8,39.14,0.49,1250,1.037704
187,245650,20.58,39.42,0.49,1180,0.9805593220338981
188,246830,20.36,39.71,0.49,1180,0.980728813559322
189,247970,20.23,39.96,0.49,1140,0.9478859649122808
190,249140,20.21,39.94,0.49,1170,0.9827008547008548
191,250220,20.22,39.82,0.49,1080,0.9095555555555555
192,251370,20.19,39.76,0.49,1150,0.9673478260869565
193,252450,20.13,39.76,0.49,1080,0.909361111111111
194,253530,20.06,39.79,0.49,1080,0.9091388888888888
195,254770,19.99,39.82,0.49,1240,1.0413951612903225
196,256000,19.89,39.89,0.49,1230,1.0334959349593493
197,257200,19.83,39.89,0.49,1200,1.0088083333333335
198,258420,19.66,40.23,0.49,1220,1.0253032786885246
199,259720,19.52,40.43,0.49,1300,1.0909230769230769
200,261070,19.48,40.4,0.49,1350,1.1322814814814812
201,262360,19.46,40.33,0.49,1290,1.0830620155038762
202,263660,19.44,40.23,0.49,1300,1.0915769230769232
203,264930,19.26,40.37,0.49,1270,1.0665433070866144
204,266170,19.1,40.5,0.49,1240,1.041379032258065
205,267370,19.05,40.43,0.49,1200,1.0083416666666667
206,268550,19.0,40.4,0.49,1180,0.9918559322033896
207,269770,18.83,40.5,0.49,1220,1.0252377049180326
208,270910,18.6,40.67,0.49,1140,0.9485350877192983
209,272030,18.42,40.77,0.49,1120,0.9318035714285716
210,273280,18.19,40.97,0.49,1250,1.038136
211,274540,18.02,41.18,0.49,1260,1.045952380952381
212,275780,18.08,41.11,0.49,1240,1.0293306451612905
213,277000,18.01,41.11,0.49,1220,1.0128360655737705
214,278290,18.03,41.07,0.49,1290,1.0947906976744186
215,279510,18.07,41.01,0.49,1220,1.0372131147540982
216,280590,18.22,40.77,0.49,1080,0.9201574074074074
217,281610,18.16,40.91,0.49,1020,0.8897156862745099
218,282590,18.21,40.8,0.49,980,0.8559795918367348
219,283580,18.35,40.57,0.49,990,0.8643838383838383
220,284640,23.61,30.89,0.49,1060,0.9292924528301886
221,285600,26.67,27.31,0.49,960,0.8483958333333332
222,286500,27.61,26.32,0.49,900,0.7959666666666667
223,287480,28.61,25.11,0.49,980,0.8657244897959184
224,288530,29.3,24.2,0.49,1050,0.9666095238095238
225,289530,26.02,28.71,0.49,1000,0.9329800000000001
226,290570,20.78,37.84,0.49,1040,0.9697980769230767
227,291580,19.85,39.45,0.49,1010,0.9421188118811883
228,292630,19.5,40.91,0.49,1050,1.0203714285714287
229,293880,19.7,41.16,0.49,1250,1.2109999999999999
230,295120,20.02,41.11,0.49,1240,1.2017983870967741
231,296410,20.52,40.57,0.49,1290,1.2620232558139535
232,297710,20.54,40.95,0.49,1300,1.2717538461538462
233,299080,20.59,41.41,0.49,1370,1.3292408759124088
234,300470,20.79,40.96,0.49,1390,1.3310287769784173
235,301980,21.03,40.73,0.49,1510,1.4435496688741725
236,303590,20.59,42.05,0.49,1610,1.5374906832298136
237,305260,20.73,41.9,0.49,1670,1.59348502994012
238,307010,20.64,42.73,0.49,1750,1.654297142857143
239,308760,21.0,42.47,0.49,1750,1.651474285714286
240,310340,21.14,42.9,0.49,1580,1.4825759493670887
241,311950,21.39,43.0,0.49,1610,1.5055962732919255
242,313550,21.59,42.91,0.49,1600,1.4964812500000002
243,315250,21.77,42.87,0.49,1700,1.5885470588235295
244,317060,21.88,42.86,0.49,1810,1.6893425414364645
245,319000,21.88,43.44,0.49,1940,1.8079896907216495
246,321040,21.62,44.34,0.49,2040,1.9098333333333333
247,323100,21.0,45.34,0.49,2060,1.9377330097087382
248,325240,22.71,40.37,0.49,2140,2.0285186915887854
249,327490,22.54,39.97,0.49,2250,2.1347555555555555
250,329790,22.24,40.09,0.49,2300,2.1807217391304348
251,332170,21.95,40.39,0.49,2380,2.254390756302521
252,334640,21.59,40.66,0.49,2470,2.3375060728744934
253,337110,21.31,41.01,0.49,2470,2.313485829959514
254,339550,20.96,41.12,0.49,2440,2.269069672131148
255,341920,20.87,41.14,0.49,2370,2.198877637130802
256,344360,20.68,41.19,0.48,2440,2.2389631147540983
257,346810,20.35,41.58,0.48,2450,2.2655020408163264
258,349180,19.98,42.13,0.48,2370,2.1993881856540085
259,351620,19.74,42.32,0.48,2440,2.2623893442622953
260,354160,19.54,42.58,0.48,2540,2.372204724409449
261,356700,19.39,42.7,0.48,2540,2.388326771653543
262,359260,19.24,42.75,0.48,2560,2.4450703125
263,361930,19.11,42.91,0.48,2670,2.5715655430711615
264,364620,18.91,43.15,0.48,2690,2.640401486988848
265,367210,18.73,43.52,0.48,2590,2.574127413127413
266,369800,18.55,43.67,0.48,2590,2.6477142857142852
267,372410,18.58,43.49,0.48,2610,2.71072030651341
268,375080,18.92,43.05,0.48,2670,2.7794943820224716
269,377760,19.43,43.49,0.48,2680,2.789861940298507
270,380490,20.2,43.07,0.48,2730,2.7632527472527473
271,383220,21.2,41.99,0.48,2730,2.6543956043956043
272,386060,22.01,41.03,0.48,2840,2.6526936619718313
273,389020,22.79,40.01,0.48,2960,2.6917533783783787
274,392110,23.45,38.86,0.48,3090,2.8828770226537217
275,395420,25.0,36.56,0.48,3310,3.208752265861027
276,398940,25.85,35.76,0.48,3520,3.439923295454545
277,402680,27.14,33.63,0.48,3740,3.6145187165775403
278,406460,26.95,34.15,0.48,3780,3.5450899470899473
279,410340,25.38,37.3,0.48,3880,3.5250515463917527
280,414080,24.01,39.53,0.48,3740,3.32848128342246
281,417700,23.15,41.24,0.48,3620,3.1896685082872924
282,421150,22.69,41.77,0.48,3450,3.012831884057972
283,424480,22.22,41.95,0.48,3330,2.9107417417417416
284,427660,21.67,42.79,0.48,3180,2.78251572327044
285,430620,21.21,43.45,0.48,2960,2.594483108108108
286,432000,21.07,43.55,0.48,900,1.2264565217391306
287,432800,20.99,43.59,0.48,800,0.7173499999999999
288,433770,20.97,43.46,0.48,970,0.8669690721649486
289,434850,20.98,43.21,0.48,1080,0.963638888888889
290,435900,20.93,43.11,0.48,1050,0.9425904761904762
291,436730,20.86,43.12,0.48,830,0.7521686746987951
292,437730,20.8,42.99,0.48,1000,0.9033800000000002
293,438590,20.78,42.86,0.48,860,0.7788953488372095
294,439540,20.69,42.85,0.48,950,0.8589789473684211
295,440310,20.65,42.8,0.48,770,0.6986753246753247
296,440890,20.62,42.79,0.48,580,0.5291206896551724
297,441590,20.6,42.72,0.48,700,0.6362999999999999
298,442310,20.57,42.62,0.48,720,0.6540972222222222
299,443130,20.49,42.61,0.47,820,0.7486707317073172
300,443930,20.43,42.65,0.47,800,0.7334999999999999
301,444650,20.35,42.77,0.47,720,0.6613888888888889
302,445410,20.34,42.65,0.47,760,0.6974473684210526
303,446120,20.32,42.63,0.47,710,0.6523521126760564
304,446950,20.27,42.62,0.47,830,0.767867469879518
305,447720,20.23,42.58,0.47,770,0.7140909090909092
306,448430,20.2,42.56,0.47,710,0.6594084507042254
307,449090,20.15,42.52,0.47,660,0.6138333333333335
308,449700,20.14,42.52,0.47,610,0.5681967213114754
309,450450,20.08,42.55,0.47,750,0.7022666666666667
310,451180,20.02,42.57,0.47,730,0.685013698630137
311,451820,19.99,42.54,0.47,640,0.602
312,452360,19.98,42.53,0.47,540,0.5097407407407407
313,452930,19.94,42.58,0.47,570,0.537438596491228
314,453660,19.86,42.58,0.47,730,0.6875890410958904
315,454320,19.82,42.59,0.47,660,0.6338484848484849
316,454910,19.77,42.63,0.47,590,0.567864406779661
317,455550,19.73,42.65,0.47,640,0.614890625
318,456160,19.71,42.65,0.47,610,0.586655737704918
319,456860,19.71,42.62,0.47,700,0.6715285714285715
320,457560,19.67,42.74,0.47,700,0.6714714285714286
321,458240,19.66,42.89,0.47,680,0.6526176470588235
322,458830,19.7,42.95,0.47,590,0.567864406779661
323,459450,19.74,42.9,0.47,620,0.5961290322580645
324,459990,19.79,43.07,0.47,540,0.5207037037037036
325,460510,19.77,43.32,0.47,520,0.5018653846153845
326,461170,19.8,43.65,0.47,660,0.622969696969697
327,461870,19.89,43.7,0.47,700,0.6573142857142856
328,462550,19.97,43.88,0.47,680,0.6389117647058825
329,463190,20.04,43.99,0.47,640,0.6020625
330,463840,20.18,43.92,0.47,650,0.6112153846153846
331,464490,20.33,43.92,0.47,650,0.6057538461538461
332,465120,20.52,43.61,0.47,630,0.5738253968253968
333,465730,20.74,43.4,0.47,610,0.5559344262295083
334,466390,20.92,43.39,0.47,660,0.6005909090909091
335,466980,21.1,43.32,0.47,590,0.5381186440677966
336,467590,21.27,43.25,0.47,610,0.5559344262295081
337,468230,21.47,43.09,0.47,640,0.567203125
338,468870,21.67,43.05,0.47,640,0.5569375
339,469410,21.86,42.9,0.47,540,0.4714814814814815
340,469870,22.05,42.72,0.47,460,0.4031304347826087
341,470460,22.27,42.57,0.47,590,0.5141525423728812
342,471170,22.51,42.38,0.47,710,0.6167042253521127
343,471870,22.73,42.18,0.46,700,0.5902428571428571
344,472550,22.91,42.16,0.46,680,0.5636764705882352
345,473220,23.09,42.03,0.46,670,0.5555522388059702
346,473960,23.28,41.9,0.46,740,0.6124864864864865
347,474630,23.42,41.76,0.46,670,0.5555671641791045
348,475330,23.63,41.47,0.46,700,0.5849571428571427
349,475990,23.83,41.13,0.46,660,0.5606969696969696
350,476690,24.06,40.37,0.46,700,0.5940142857142855
351,477420,24.34,39.19,0.46,730,0.619
352,478090,24.59,38.2,0.46,670,0.5690149253731341
353,478770,24.94,37.04,0.46,680,0.5773529411764705
354,479550,25.37,35.45,0.46,780,0.6841410256410259
355,480340,25.81,34.54,0.46,790,0.6928101265822786
356,480920,25.97,34.16,0.46,580,0.5115344827586207
357,481550,26.34,33.56,0.46,630,0.5547460317460318
358,482120,26.8,32.72,0.46,570,0.5029122807017543
359,482820,27.31,31.98,0.46,700,0.6151857142857142
360,483400,27.51,31.95,0.46,580,0.5115517241379309
361,484130,27.61,32.28,0.46,730,0.641013698630137
362,484870,27.87,32.27,0.46,740,0.6496756756756759
363,485660,28.26,31.96,0.46,790,0.6927341772151902
364,486520,28.6,31.6,0.46,860,0.7310232558139533
365,487390,28.95,31.17,0.46,870,0.7355632183908046
366,488190,29.25,30.65,0.46,800,0.6772875
367,488970,29.33,30.53,0.46,780,0.6606538461538463
368,489660,29.62,30.12,0.46,690,0.5816811594202899
369,490370,29.73,29.92,0.46,710,0.5808732394366196
370,491140,29.81,29.95,0.46,770,0.629025974025974
371,491750,29.86,29.93,0.46,610,0.5005245901639345
372,492320,29.76,30.25,0.46,570,0.46833333333333327
373,492970,29.63,30.53,0.46,650,0.5326769230769229
374,493560,29.51,30.71,0.46,590,0.4639661016949152
375,494120,29.35,30.96,0.46,560,0.437625
376,494760,29.15,31.26,0.46,640,0.49881249999999994
377,495500,28.59,32.19,0.46,740,0.5752972972972973
378,496220,28.0,33.17,0.46,720,0.5599583333333334
379,496850,27.45,34.26,0.46,630,0.48776190476190484
380,497630,27.04,35.02,0.46,780,0.5822692307692308
381,498270,26.78,35.42,0.46,640,0.4794531249999999
382,498890,26.55,35.8,0.46,620,0.4647258064516129
383,499460,26.32,36.09,0.46,570,0.42796491228070177
384,499880,26.18,36.34,0.46,420,0.3175476190476191
385,500320,26.07,36.47,0.46,440,0.33227272727272733
386,500750,25.91,36.61,0.46,430,0.3121860465116279
387,501340,25.82,36.88,0.46,590,0.4247796610169492
388,501960,25.65,36.96,0.46,620,0.44591935483870965
389,502570,25.51,37.12,0.46,610,0.4389180327868853
390,503240,25.36,37.3,0.46,670,0.48120895522388063
391,503850,25.24,37.46,0.46,610,0.4389180327868853
392,504400,25.1,37.66,0.46,550,0.39136363636363647
393,504960,25.0,37.78,0.46,560,0.398
394,505530,24.91,37.92,0.46,570,0.40491228070175433
395,506170,24.78,38.09,0.46,640,0.45362500000000006
396,506800,24.69,38.19,0.46,630,0.44671428571428573
397,507280,24.61,38.33,0.46,480,0.3422708333333333
398,507830,24.54,38.39,0.46,550,0.38727272727272727
399,508410,24.46,38.49,0.46,580,0.4059655172413794
400,509070,24.38,38.6,0.46,660,0.4608787878787879
401,509830,24.28,38.74,0.46,760,0.5293947368421053
402,510580,24.2,38.8,0.46,750,0.5225599999999999
403,511440,24.13,38.82,0.46,860,0.5936162790697674
404,512190,24.07,38.84,0.46,750,0.5150666666666667
405,512920,24.01,38.87,0.46,730,0.5015205479452055
406,513650,23.94,38.86,0.46,730,0.5015616438356164
407,514380,23.87,38.8,0.46,730,0.5014657534246575
408,515200,23.79,38.8,0.46,820,0.5561341463414635
409,516070,23.68,38.98,0.46,870,0.5871379310344828
410,517030,23.57,39.15,0.45,960,0.6469895833333332
411,517900,23.53,39.08,0.45,870,0.5871264367816093
412,518810,23.44,39.14,0.45,910,0.6138461538461539
413,519620,23.37,39.08,0.45,810,0.5472962962962963
414,520520,23.31,39.09,0.45,900,0.6072333333333334
415,521540,23.22,39.08,0.45,1020,0.6867745098039216
416,522480,23.1,39.14,0.45,940,0.6336489361702127
417,523470,23.05,39.14,0.45,990,0.6669191919191918
418,524560,22.96,39.21,0.45,1090,0.7331926605504587
419,525450,22.88,39.28,0.45,890,0.6005505617977528
420,526220,22.79,39.28,0.45,770,0.5207272727272726
421,526960,22.7,39.38,0.45,740,0.5008108108108108
422,527790,22.6,39.55,0.45,830,0.5605783132530121
423,528650,22.49,39.73,0.45,860,0.580639534883721
424,529600,22.46,39.79,0.45,950,0.6402315789473684
425,530520,22.39,39.81,0.45,920,0.6205217391304348
426,531410,22.35,39.76,0.45,890,0.6003932584269663
427,532340,22.28,39.79,0.45,930,0.6270967741935484
428,533210,22.16,39.96,0.45,870,0.5934712643678162
429,534200,22.12,39.96,0.45,990,0.6768787878787877
430,535290,22.01,40.06,0.45,1090,0.7441100917431193
431,536320,21.87,40.23,0.45,1030,0.7036699029126213
432,537370,21.81,40.3,0.45,1050,0.7381809523809523
433,538350,21.81,40.33,0.45,980,0.6896938775510204
434,539370,21.79,40.47,0.45,1020,0.7175490196078432
435,540310,21.75,40.57,0.45,940,0.6725638297872342
436,541200,21.7,40.7,0.45,890,0.6451910112359551
437,542050,21.7,40.77,0.45,850,0.6165647058823529
438,543040,21.7,40.77,0.45,990,0.7165454545454545
439,544020,24.37,35.73,0.45,980,0.7159591836734693
440,545010,22.09,41.25,0.45,990,0.7263232323232324
441,546070,21.06,43.79,0.45,1060,0.7769433962264151
442,547120,20.93,44.21,0.45,1050,0.7695619047619048
443,548190,21.1,44.23,0.45,1070,0.7947757009345795
444,549240,21.14,44.83,0.45,1050,0.7802761904761906
445,550290,21.43,44.92,0.45,1050,0.7801333333333332
446,551170,21.67,44.65,0.44,880,0.6556590909090909
447,552130,21.73,44.84,0.43,960,0.7143437499999999
448,553010,21.73,45.22,0.43,880,0.655590909090909
449,553860,22.13,44.78,0.43,850,0.6336941176470589
450,554910,21.48,46.53,0.43,1050,0.7646952380952381
451,555950,21.01,48.41,0.43,1040,0.7520480769230768
452,556960,21.04,48.35,0.42,1010,0.7308019801980198
453,557960,20.89,49.17,0.42,1000,0.7236899999999999
454,559030,21.12,48.77,0.42,1070,0.7200747663551402
455,560190,21.64,47.65,0.42,1160,0.7797068965517241
456,561310,21.49,47.73,0.42,1120,0.7533035714285714
457,562440,21.46,47.71,0.42,1130,0.7704955752212389
458,563630,21.21,48.13,0.42,1190,0.8114621848739496
459,564810,21.26,47.38,0.42,1180,0.8048813559322033
460,566160,21.43,46.6,0.42,1350,0.919125925925926
461,567490,21.44,47.72,0.42,1330,0.9055714285714285
462,568860,20.92,47.03,0.42,1370,0.9337518248175182
463,570390,20.77,46.83,0.42,1530,1.0550522875816992
464,571880,20.74,46.52,0.42,1490,1.0278859060402687
465,573340,20.78,45.9,0.42,1460,1.0074315068493152
466,574820,21.04,44.97,0.42,1480,1.0209729729729733
467,576280,21.28,44.27,0.41,1460,1.0072602739726029
468,577680,21.36,43.59,0.41,1400,0.9664214285714287
469,579070,21.32,43.77,0.41,1390,0.959705035971223
470,580550,21.2,43.36,0.41,1480,1.0081689189189187
471,581950,20.73,44.27,0.41,1400,0.95265
472,583410,21.97,41.76,0.41,1460,0.9888698630136987
473,584750,24.67,35.76,0.41,1340,0.8989552238805971
474,586080,25.0,34.54,0.41,1330,0.8922857142857143
475,587510,25.16,33.43,0.41,1430,0.9584895104895105
476,588890,25.18,33.05,0.41,1380,0.9254637681159422
477,590320,25.14,33.39,0.41,1430,0.9584825174825177
478,591730,25.05,33.88,0.41,1410,0.9312765957446811
479,593200,24.93,33.84,0.41,1470,0.9702108843537413
480,594670,24.83,33.67,0.41,1470,0.9702653061224489
481,596200,24.71,33.67,0.41,1530,1.0094640522875815
482,597710,24.64,33.61,0.41,1510,0.9964503311258279
483,599340,24.47,33.7,0.41,1630,1.074484662576687
484,600950,24.32,33.7,0.41,1610,1.0613975155279503
485,602580,24.22,33.45,0.41,1630,1.074325153374233
486,604200,24.08,33.59,0.41,1620,1.0678703703703705
487,605770,23.97,33.7,0.41,1570,1.0487006369426752
488,607340,23.89,33.42,0.41,1570,1.050942675159236
489,608840,23.79,33.56,0.41,1500,1.0047866666666667
